Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,Volts,InputDCPwr,AllPwrExtBd,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
1500,42,45,34,42,3645.6,3645.6,9656,9656,843282,9.15E+06,1.01E+07,1.77E+05,174597,215175,187452,0.843282,9.14768,10.14203,1.77E+00,1.75E+00,2.15E+00,1.87E+00,1473,1167,1718.991,1203.2937,962.63496,48.131748,0,0,0,0,0,0
1505,42,46,34,42,3567.2,3645.6,9940,9656,843282,18432102,1.01E+07,1.77E+05,174597,215175,237568,0.843282,18.432102,10.14203,1.77E+00,1.75E+00,2.15E+00,2.38E+00,1430,1167,1668.81,1168.167,934.5336,46.72668,0,12.4,0,99.2,0,101580.8
1510,42,45,34,42,3645.6,3645.6,9656,9656,843282,19420488,1.01E+07,1.77E+05,174597,215175,500702,0.843282,19.420488,10.14203,1.77E+00,1.75E+00,2.15E+00,5.01E+00,1483,1171,1736.593,1215.6151,972.49208,48.624604,0,1.2,0,0.8,0,819.2
1515,43,45,34,42,3567.2,3645.6,9372,9656,767305,9.38E+06,9739061,1.77E+05,227370,215175,83673,0.767305,9.380668,9.739061,1.77E+00,2.27E+00,2.15E+00,8.37E-01,1471,1170,1721.07,1204.749,963.7992,48.18996,0,0,0,0,0,0
1520,42,45,34,42,3645.6,3645.6,9656,9656,1525910,9.38E+06,19683250,521786,227370,215175,83673,1.52591,9.380668,19.68325,5.22E+00,2.27E+00,2.15E+00,8.37E-01,1489,1171,1743.619,1220.5333,976.42664,48.821332,0,0,0,0,0,0
1525,42,46,34,42,3645.6,3645.6,9656,9656,1525910,18971005,19683250,521786,227370,215175,172827,1.52591,18.971005,19.68325,5.22E+00,2.27E+00,2.15E+00,1.73E+00,1703,1170,1992.51,1394.757,1115.8056,55.79028,0,0,0,0,0,0
1530,42,45,34,42,3645.6,3645.6,9656,9656,1525910,19764481,19683250,521786,227370,215175,238111,1.52591,19.764481,19.68325,5.22E+00,2.27E+00,2.15E+00,2.38E+00,1401,1167,1634.967,1144.4769,915.58152,45.779076,0,0,0,0,0,0
1535,42,45,34,42,3645.6,3645.6,9372,9372,1534025,19764481,18717404,474791,227370,215175,238111,1.534025,19.764481,18.717404,4.75E+00,2.27E+00,2.15E+00,2.38E+00,1430,1169,1671.67,1170.169,936.1352,46.80676,0,12.4,0,98.8,0,101171.2
1540,42,46,34,42,3567.2,3645.6,9656,9656,7.54E+05,9834973,9822555,2.65E+05,227370,359211,238111,0.7535485,9.834973,9.822555,2.65E+00,2.27E+00,3.59E+00,2.38E+00,1455,1173,1706.715,1194.7005,955.7604,47.78802,0,1.2,0,0.8,0,819.2
1545,42,45,34,42,3645.6,3645.6,9372,9656,760184,9131974,9847075,2.65E+05,1.81E+05,359211,1.43E+05,0.760184,9.131974,9.847075,2.65E+00,1.81E+00,3.59E+00,1.43E+00,1440,1174,1690.56,1183.392,946.7136,47.33568,0,0,0,0,0,0
1550,42,46,34,42,3645.6,3567.2,9372,9372,760184,18810602,9847075,2.65E+05,1.81E+05,386666,1.43E+05,0.760184,18.810602,9.847075,2.65E+00,1.81E+00,3.87E+00,1.43E+00,1495,1177,1759.615,1231.7305,985.3844,49.26922,0,0,0,0,0,0
1555,42,46,34,42,3645.6,3645.6,9656,9656,760184,18455277,9847075,2.65E+05,1.81E+05,571657,1.43E+05,0.760184,18.455277,9.847075,2.65E+00,1.81E+00,5.72E+00,1.43E+00,1429,1178,1683.362,1178.3534,942.68272,47.134136,0,0,0,0,0,0
1560,42,45,34,42,3645.6,3645.6,9656,9656,826665,9.44E+06,1.09E+07,2.65E+05,1.64E+05,571657,191712,0.826665,9.439966,10.93325,2.65E+00,1.64E+00,5.72E+00,1.92E+00,1429,1173,1676.217,1173.3519,938.68152,46.934076,0,0,0,0,0,0
1565,42,45,34,42,3645.6,3645.6,9656,9656,826665,19016458,1.09E+07,2.65E+05,1.64E+05,392457,191712,0.826665,19.016458,10.93325,2.65E+00,1.64E+00,3.92E+00,1.92E+00,1420,1174,1667.08,1166.956,933.5648,46.67824,0,12,0,98.5,0,100864
1570,42,46,34,42,3645.6,3645.6,9656,9656,1512753,19016458,19824117,525665,1.64E+05,392457,191712,1.512753,19.016458,19.824117,5.26E+00,1.64E+00,3.92E+00,1.92E+00,1432,1174,1681.168,1176.8176,941.45408,47.072704,0,1.2,0,0.8,0,819.2
1575,42,45,34,42,3724,3567.2,9656,9656,1512753,18332993,19824117,525665,1.64E+05,392457,370353,1.512753,18.332993,19.824117,5.26E+00,1.64E+00,3.92E+00,3.70E+00,1555,1171,1820.905,1274.6335,1019.7068,50.98534,0,0,0,0,0,0
1580,42,45,34,42,3724,3645.6,9656,9656,1506693,18332993,19819081,577181,1.64E+05,392457,370353,1.506693,18.332993,19.819081,5.77E+00,1.64E+00,3.92E+00,3.70E+00,1449,1185,1717.065,1201.9455,961.5564,48.07782,0,0,0,0,0,0
1585,42,45,34,42,3645.6,3645.6,9656,9372,753408,9.93E+06,9.84E+06,261035,1.64E+05,2.23E+05,370353,0.753408,9.927086,9.835604,2.61E+00,1.64E+00,2.23E+00,3.70E+00,1530,1177,1800.81,1260.567,1008.4536,50.42268,0,0,0,0,0,0
1590,42,45,34,42,3645.6,3645.6,9656,9656,753408,17475020,9.84E+06,261035,1.64E+05,2.73E+05,2.08E+05,0.753408,17.47502,9.835604,2.61E+00,1.64E+00,2.73E+00,2.08E+00,1412,1171,1653.452,1157.4164,925.93312,46.296656,0,0,0,0,0,0
1595,42,46,34,42,3645.6,3645.6,9656,9656,1522831,17475020,18844283,613960,1.64E+05,2.73E+05,2.08E+05,1.522831,17.47502,18.844283,6.14E+00,1.64E+00,2.73E+00,2.08E+00,1430,1180,1687.4,1181.18,944.944,47.2472,0,12,0,99.1,0,101478.4
1600,42,46,34,42,3645.6,3645.6,9656,9656,757519,9.53E+06,10400841,2.41E+05,1.64E+05,249919,2.08E+05,0.757519,9.52601,10.400841,2.41E+00,1.64E+00,2.50E+00,2.08E+00,1444,1167,1685.148,1179.6036,943.68288,47.184144,0,1.2,0,0.8,0,819.2
1605,42,46,34,42,3645.6,3645.6,9656,9656,757519,19598214,10400841,2.41E+05,1.64E+05,449270,2.08E+05,0.757519,19.598214,10.400841,2.41E+00,1.64E+00,4.49E+00,2.08E+00,1457,1173,1709.061,1196.3427,957.07416,47.853708,0,0,0,0,0,0
1610,42,45,34,42,3645.6,3645.6,9656,9656,757519,18698214,10400841,2.41E+05,1.64E+05,441370,2.08E+05,0.757519,18.698214,10.400841,2.41E+00,1.64E+00,4.41E+00,2.08E+00,1442,1176,1695.792,1187.0544,949.64352,47.482176,0,0,0,0,0,0
1615,42,45,34,42,3645.6,3567.2,9656,9656,1517808,18698214,20544113,2.10E+05,1.56E+05,441370,2.08E+05,1.517808,18.698214,20.544113,2.10E+00,1.56E+00,4.41E+00,2.08E+00,1424,1166,1660.384,1162.2688,929.81504,46.490752,0,0,0,0,0,0
1620,42,46,34,42,3645.6,3645.6,9656,9656,1517808,19164068,20544113,2.10E+05,1.56E+05,491260,2.08E+05,1.517808,19.164068,20.544113,2.10E+00,1.56E+00,4.91E+00,2.08E+00,1591,1164,1851.924,1296.3468,1037.07744,51.853872,0,0,0,0,0,0
1625,42,46,34,42,3724,3645.6,9656,9372,7.56E+05,9.20E+06,1.04E+07,2.28E+05,1.56E+05,267373,2.08E+05,0.7564175,9.201414,10.37858,2.28E+00,1.56E+00,2.67E+00,2.08E+00,1416,1169,1655.304,1158.7128,926.97024,46.348512,0,11.2,0,99.9,0,102297.6
1630,42,46,34,42,3645.6,3645.6,9656,9372,7.56E+05,20052793,1.04E+07,2.28E+05,1.56E+05,267373,451103,0.7564175,20.052793,10.37858,2.28E+00,1.56E+00,2.67E+00,4.51E+00,1412,1170,1652.04,1156.428,925.1424,46.25712,0,1.2,0,0.8,0,819.2
1635,42,46,34,42,3645.6,3645.6,9656,9656,7.56E+05,17617105,1.04E+07,2.28E+05,1.56E+05,477379,451103,0.7564175,17.617105,10.37858,2.28E+00,1.56E+00,4.77E+00,4.51E+00,1425,1170,1667.25,1167.075,933.66,46.683,0,0,0,0,0,0
1640,42,45,34,42,3645.6,3645.6,9656,9656,7.56E+05,18503864,1.04E+07,2.28E+05,1.56E+05,477379,287828,0.7564175,18.503864,10.37858,2.28E+00,1.56E+00,4.77E+00,2.88E+00,1410,1174,1655.34,1158.738,926.9904,46.34952,0,0,0,0,0,0
1645,42,45,34,42,3645.6,3645.6,9656,9372,7.56E+05,19805794,1.04E+07,2.28E+05,1.56E+05,477379,363798,0.7564175,19.805794,10.37858,2.28E+00,1.56E+00,4.77E+00,3.64E+00,1414,1175,1661.45,1163.015,930.412,46.5206,0,0,0,0,0,0
1650,42,46,34,42,3645.6,3567.2,9372,9656,7.56E+05,18491370,1.04E+07,2.28E+05,1.56E+05,477379,396951,0.7564175,18.49137,10.37858,2.28E+00,1.56E+00,4.77E+00,3.97E+00,1413,1174,1658.862,1161.2034,928.96272,46.448136,0,0,0,0,0,0
1655,42,46,34,42,3645.6,3645.6,9656,9372,1496772,18491370,20416193,2.28E+05,461644,477379,396951,1.496772,18.49137,20.416193,2.28E+00,4.62E+00,4.77E+00,3.97E+00,1447,1173,1697.331,1188.1317,950.50536,47.525268,0,16.4,0,136.1,0,139366.4
1660,42,45,34,42,3645.6,3645.6,9656,9656,1496772,18746024,20416193,2.28E+05,461644,499429,396951,1.496772,18.746024,20.416193,2.28E+00,4.62E+00,4.99E+00,3.97E+00,1430,1174,1678.82,1175.174,940.1392,47.00696,0,1.2,0,0.8,0,819.2
1665,42,45,34,42,3724,3645.6,9656,9656,1537262,18746024,18938999,547648,461644,499429,396951,1.537262,18.746024,18.938999,5.48E+00,4.62E+00,4.99E+00,3.97E+00,1426,1172,1671.272,1169.8904,935.91232,46.795616,0,0,0,0,0,0
1670,42,45,34,42,3645.6,3645.6,9372,9656,1537262,18496611,18938999,547648,461644,499429,263617,1.537262,18.496611,18.938999,5.48E+00,4.62E+00,4.99E+00,2.64E+00,1435,1174,1684.69,1179.283,943.4264,47.17132,0,0,0,0,0,0
1675,42,46,34,42,3645.6,3567.2,9656,9656,1537262,19623855,18938999,547648,461644,471977,263617,1.537262,19.623855,18.938999,5.48E+00,4.62E+00,4.72E+00,2.64E+00,1458,1173,1710.234,1197.1638,957.73104,47.886552,0,0,0,0,0,0
1680,42,45,34,42,3645.6,3645.6,9372,9372,1.11E+06,6.39E+06,1.46E+07,1.29E+05,1.15E+05,1.89E+05,263617,1.110417,6.385989,14.62482,1.29E+00,1.15E+00,1.89E+00,2.64E+00,1448,1173,1698.504,1188.9528,951.16224,47.558112,0,0,0,0,0,0
1685,42,45,34,42,3645.6,3645.6,9656,9656,756066,9.79E+06,9.83E+06,259177,1.15E+05,214569,263617,0.756066,9.789354,9.833442,2.59E+00,1.15E+00,2.15E+00,2.64E+00,1413,1178,1664.514,1165.1598,932.12784,46.606392,0,12,0,102,0,104448
1690,42,46,34,42,3724,3645.6,9372,9656,756066,17832648,9.83E+06,259177,1.15E+05,525082,263617,0.756066,17.832648,9.833442,2.59E+00,1.15E+00,5.25E+00,2.64E+00,1423,1172,1667.756,1167.4292,933.94336,46.697168,0,1.2,0,0.8,0,819.2
1695,42,46,34,42,3645.6,3645.6,9656,9656,756066,18611701,9.83E+06,259177,1.15E+05,525082,217531,0.756066,18.611701,9.833442,2.59E+00,1.15E+00,5.25E+00,2.18E+00,1406,1174,1650.644,1155.4508,924.36064,46.218032,0,0,0,0,0,0
1700,42,45,34,42,3645.6,3645.6,9656,9372,758834,9219211,1.07E+07,2.18E+05,1.15E+05,2.91E+05,217531,0.758834,9.219211,10.67875,2.18E+00,1.15E+00,2.91E+00,2.18E+00,1411,1172,1653.692,1157.5844,926.06752,46.303376,0,0,0,0,0,0
1705,42,46,34,42,3645.6,3645.6,9656,9656,758834,19699658,1.07E+07,2.18E+05,1.15E+05,2.91E+05,420270,0.758834,19.699658,10.67875,2.18E+00,1.15E+00,2.91E+00,4.20E+00,1480,1173,1736.04,1215.228,972.1824,48.60912,0,0,0,0,0,0
1710,42,46,34,42,3645.6,3645.6,9656,9656,758834,2.11E+07,1.07E+07,2.18E+05,1.15E+05,2.56E+05,1.17E+05,0.758834,21.10949,10.67875,2.18E+00,1.15E+00,2.56E+00,1.17E+00,1415,1177,1665.455,1165.8185,932.6548,46.63274,0,0,0,0,0,0
1715,42,46,34,42,3645.6,3645.6,9656,9656,748806,9391241,1.05E+07,201256,1.15E+05,262694,1.17E+05,0.748806,9.391241,10.47011,2.01E+00,1.15E+00,2.63E+00,1.17E+00,1632,1171,1911.072,1337.7504,1070.20032,53.510016,0,22.2,0,224.9,0,230297.6
1720,42,46,34,42,3998.4,3920,9656,9656,748806,18403552,1.05E+07,201256,1.15E+05,511002,1.17E+05,0.748806,18.403552,10.47011,2.01E+00,1.15E+00,5.11E+00,1.17E+00,1395,1181,1647.495,1153.2465,922.5972,46.12986,0,1.2,0,0.8,0,819.2
1725,42,45,34,42,3802.4,3724,9656,9656,756327,9.85E+06,9914533,227852,1.15E+05,2.15E+05,1.17E+05,0.756327,9.853942,9.914533,2.28E+00,1.15E+00,2.15E+00,1.17E+00,1581,1174,1856.094,1299.2658,1039.41264,51.970632,0,0,0,0,0,0
1730,42,45,34,42,3645.6,3645.6,9656,9656,1509462,9.85E+06,19825652,489937,1.15E+05,2.15E+05,1.17E+05,1.509462,9.853942,19.825652,4.90E+00,1.15E+00,2.15E+00,1.17E+00,1418,1174,1664.732,1165.3124,932.24992,46.612496,0,0,0,0,0,0
1735,42,45,34,42,3645.6,3645.6,9656,9656,1509462,18845054,19825652,489937,1.15E+05,416650,1.17E+05,1.509462,18.845054,19.825652,4.90E+00,1.15E+00,4.17E+00,1.17E+00,1425,1171,1668.675,1168.0725,934.458,46.7229,0,0,0,0,0,0
1740,42,45,34,42,3645.6,3645.6,9656,9656,838786,10088773,1.02E+07,253284,1.15E+05,416650,106562,0.838786,10.088773,10.15257,2.53E+00,1.15E+00,4.17E+00,1.07E+00,1419,1169,1658.811,1161.1677,928.93416,46.446708,0,0,0,0,0,0
1745,42,45,34,42,3645.6,3645.6,9656,9372,7.51E+05,9154017,10121383,191601,1.15E+05,240117,106562,0.7510455,9.154017,10.121383,1.92E+00,1.15E+00,2.40E+00,1.07E+00,1402,1170,1640.34,1148.238,918.5904,45.92952,0,12.8,0,104.7,0,107212.8
1750,42,45,34,42,3645.6,3645.6,9656,9656,7.51E+05,20461304,10121383,191601,1.15E+05,437402,106562,0.7510455,20.461304,10.121383,1.92E+00,1.15E+00,4.37E+00,1.07E+00,1507,1166,1757.162,1230.0134,984.01072,49.200536,0,1.2,0,0.8,0,819.2
1755,42,45,34,42,3645.6,3645.6,9656,9656,755457,9353995,9445536,236883,1.15E+05,1.94E+05,106562,0.755457,9.353995,9.445536,2.37E+00,1.15E+00,1.94E+00,1.07E+00,1359,1177,1599.543,1119.6801,895.74408,44.787204,0,0,0,0,0,0
1760,42,45,34,42,3724,3645.6,9372,9656,755457,19047183,9445536,236883,1.15E+05,1.94E+05,262055,0.755457,19.047183,9.445536,2.37E+00,1.15E+00,1.94E+00,2.62E+00,1426,1173,1672.698,1170.8886,936.71088,46.835544,0,0,0,0,0,0
1765,42,45,34,42,3645.6,3567.2,9372,9656,755457,19707325,9445536,236883,1.15E+05,1.94E+05,384321,0.755457,19.707325,9.445536,2.37E+00,1.15E+00,1.94E+00,3.84E+00,1470,1171,1721.37,1204.959,963.9672,48.19836,0,0,0,0,0,0
1770,42,45,34,42,3645.6,3645.6,9656,9656,755457,19710285,9445536,236883,1.15E+05,1.94E+05,246785,0.755457,19.710285,9.445536,2.37E+00,1.15E+00,1.94E+00,2.47E+00,1417,1171,1659.307,1161.5149,929.21192,46.460596,0,0,0,0,0,0
1775,42,45,34,42,3645.6,3567.2,9372,9656,755457,18834829,9445536,236883,1.15E+05,1.94E+05,368245,0.755457,18.834829,9.445536,2.37E+00,1.15E+00,1.94E+00,3.68E+00,1436,1174,1685.864,1180.1048,944.08384,47.204192,0,12.8,0,106.1,0,108646.4
1780,42,45,34,42,3645.6,3645.6,9656,9656,755457,20216708,9445536,236883,1.15E+05,409382,368245,0.755457,20.216708,9.445536,2.37E+00,1.15E+00,4.09E+00,3.68E+00,1479,1169,1728.951,1210.2657,968.21256,48.410628,0,1.2,0,0.8,0,819.2
1785,42,45,34,42,3645.6,3645.6,9656,9656,7.60E+05,9.35E+06,9.63E+06,262649,1.15E+05,201740,368245,0.7597025,9.348554,9.6252,2.63E+00,1.15E+00,2.02E+00,3.68E+00,1511,1172,1770.892,1239.6244,991.69952,49.584976,0,0,0,0,0,0
1790,42,45,34,42,3645.6,3645.6,9656,9656,7.60E+05,19823971,9.63E+06,262649,1.15E+05,201740,219851,0.7597025,19.823971,9.6252,2.63E+00,1.15E+00,2.02E+00,2.20E+00,1429,1176,1680.504,1176.3528,941.08224,47.054112,0,0,0,0,0,0
1795,42,45,34,42,3645.6,3645.6,9656,9656,1525450,19823971,19271073,487884,1.15E+05,201740,219851,1.52545,19.823971,19.271073,4.88E+00,1.15E+00,2.02E+00,2.20E+00,1431,1177,1684.287,1179.0009,943.20072,47.160036,0,0,0,0,0,0
1800,42,45,34,42,3645.6,3645.6,9372,9656,8.26E+05,9.70E+06,10675833,2.11E+05,1.15E+05,201740,1.97E+05,0.8255495,9.70063,10.675833,2.11E+00,1.15E+00,2.02E+00,1.97E+00,1416,1176,1665.216,1165.6512,932.52096,46.626048,0,0,0,0,0,0
1805,42,45,34,42,3645.6,3645.6,9372,9656,1518326,9.70E+06,19578452,2.11E+05,527201,201740,1.97E+05,1.518326,9.70063,19.578452,2.11E+00,5.27E+00,2.02E+00,1.97E+00,1506,1174,1768.044,1237.6308,990.10464,49.505232,0,12.2,0,106.9,0,109465.6
1810,42,46,34,42,3645.6,3645.6,9656,9372,1518326,20097379,19578452,2.11E+05,527201,201740,393490,1.518326,20.097379,19.578452,2.11E+00,5.27E+00,2.02E+00,3.93E+00,1454,1176,1709.904,1196.9328,957.54624,47.877312,0,1.2,0,0.8,0,819.2
1815,42,45,34,42,3645.6,3645.6,9656,9656,1518326,17609219,19578452,2.11E+05,527201,546487,393490,1.518326,17.609219,19.578452,2.11E+00,5.27E+00,5.46E+00,3.93E+00,1456,1174,1709.344,1196.5408,957.23264,47.861632,0,0,0,0,0,0
1820,42,46,34,42,3645.6,3645.6,9656,9656,1518326,19175853,19578452,2.11E+05,527201,546487,240101,1.518326,19.175853,19.578452,2.11E+00,5.27E+00,5.46E+00,2.40E+00,1408,1171,1648.768,1154.1376,923.31008,46.165504,0,0,0,0,0,0
1825,42,46,34,42,3724,3645.6,9656,9372,1518326,18850079,19578452,2.11E+05,527201,566777,240101,1.518326,18.850079,19.578452,2.11E+00,5.27E+00,5.67E+00,2.40E+00,1437,1170,1681.29,1176.903,941.5224,47.07612,0,0,0,0,0,0
1830,42,46,34,42,3645.6,3645.6,9656,9656,1518326,19718449,19578452,2.11E+05,527201,554121,240101,1.518326,19.718449,19.578452,2.11E+00,5.27E+00,5.54E+00,2.40E+00,1408,1177,1657.216,1160.0512,928.04096,46.402048,0,0,0,0,0,0
1835,42,45,34,42,3645.6,3567.2,11289,11289,1495020,19718449,20100895,2.11E+05,381870,554121,240101,1.49502,19.718449,20.100895,2.11E+00,3.82E+00,5.54E+00,2.40E+00,1413,1178,1664.514,1165.1598,932.12784,46.606392,0,14.2,0,106.7,0,109260.8
1840,42,46,34,42,3724,3645.6,9656,9656,1525715,19718449,20233101,547647,381870,554121,240101,1.525715,19.718449,20.233101,5.48E+00,3.82E+00,5.54E+00,2.40E+00,1410,1171,1651.11,1155.777,924.6216,46.23108,0,1.2,0,0.8,0,819.2
1845,42,45,34,42,3724,3645.6,9656,9656,749674,9082462,9.37E+06,2.28E+05,381870,230789,240101,0.749674,9.082462,9.366158,2.28E+00,3.82E+00,2.31E+00,2.40E+00,1393,1173,1633.989,1143.7923,915.03384,45.751692,0,0,0,0,0,0
1850,42,45,34,42,3645.6,3645.6,9656,9372,1512347,9082462,19267548,518076,381870,230789,240101,1.512347,9.082462,19.267548,5.18E+00,3.82E+00,2.31E+00,2.40E+00,1414,1177,1664.278,1164.9946,931.99568,46.599784,0,0,0,0,0,0
1855,42,46,34,42,3645.6,3645.6,9656,9656,7.54E+05,9942756,1.01E+07,250440,381870,323636,240101,0.7542405,9.942756,10.11486,2.50E+00,3.82E+00,3.24E+00,2.40E+00,1460,1172,1711.12,1197.784,958.2272,47.91136,0,0,0,0,0,0
1860,42,45,34,42,3645.6,3645.6,9656,9656,7.54E+05,18751034,1.01E+07,250440,381870,652161,240101,0.7542405,18.751034,10.11486,2.50E+00,3.82E+00,6.52E+00,2.40E+00,1425,1175,1674.375,1172.0625,937.65,46.8825,0,0,0,0,0,0
1865,42,45,34,42,3645.6,3567.2,9656,9656,7.54E+05,19360454,1.01E+07,250440,381870,434932,240101,0.7542405,19.360454,10.11486,2.50E+00,3.82E+00,4.35E+00,2.40E+00,1412,1172,1654.864,1158.4048,926.72384,46.336192,0,12.6,0,107.1,0,109670.4
1870,42,45,34,42,3645.6,3645.6,9656,9656,7.53E+05,9.98E+06,10119400,246746,381870,3.28E+05,240101,0.7528825,9.97796,10.1194,2.47E+00,3.82E+00,3.28E+00,2.40E+00,1456,1174,1709.344,1196.5408,957.23264,47.861632,0,1.2,0,0.8,0,819.2
1875,42,46,34,42,3645.6,3567.2,9372,9656,1515065,9.98E+06,19666262,466018,381870,3.28E+05,240101,1.515065,9.97796,19.666262,4.66E+00,3.82E+00,3.28E+00,2.40E+00,1525,1167,1779.675,1245.7725,996.618,49.8309,0,0,0,0,0,0
1880,42,46,34,42,3645.6,3645.6,9656,9656,1515065,19580073,19666262,466018,381870,3.28E+05,237581,1.515065,19.580073,19.666262,4.66E+00,3.82E+00,3.28E+00,2.38E+00,1386,1173,1625.778,1138.0446,910.43568,45.521784,0,0,0,0,0,0
1885,42,45,34,42,3567.2,3645.6,9372,9372,1515065,1.89E+07,19666262,466018,381870,2.51E+05,2.76E+05,1.515065,18.8652,19.666262,4.66E+00,3.82E+00,2.51E+00,2.76E+00,1380,1184,1633.92,1143.744,914.9952,45.74976,0,0,0,0,0,0
1890,42,46,34,42,3645.6,3567.2,9656,9372,1515065,20467242,19666262,466018,381870,2.17E+05,1.06E+05,1.515065,20.467242,19.666262,4.66E+00,3.82E+00,2.17E+00,1.06E+00,1453,1180,1714.54,1200.178,960.1424,48.00712,0,0,0,0,0,0
1895,42,46,34,42,3645.6,3645.6,9656,9656,1494951,20467242,20800021,512222,381870,2.17E+05,1.06E+05,1.494951,20.467242,20.800021,5.12E+00,3.82E+00,2.17E+00,1.06E+00,1427,1177,1679.579,1175.7053,940.56424,47.028212,0,17,0,118.5,0,121344
1900,42,45,34,42,3645.6,3645.6,9656,9656,1494951,19966974,20800021,512222,381870,510953,1.06E+05,1.494951,19.966974,20.800021,5.12E+00,3.82E+00,5.11E+00,1.06E+00,1441,1177,1696.057,1187.2399,949.79192,47.489596,0,1.2,0,0.8,0,819.2
1905,42,46,34,42,3645.6,3645.6,9656,9656,1494951,18666488,20800021,512222,381870,401971,1.06E+05,1.494951,18.666488,20.800021,5.12E+00,3.82E+00,4.02E+00,1.06E+00,1426,1173,1672.698,1170.8886,936.71088,46.835544,0,0,0,0,0,0
1910,42,45,34,42,3645.6,3645.6,9656,9656,749686,9531582,10974818,2.10E+05,381870,401971,2.13E+05,0.749686,9.531582,10.974818,2.10E+00,3.82E+00,4.02E+00,2.13E+00,1424,1173,1670.352,1169.2464,935.39712,46.769856,0,0,0,0,0,0
1915,42,45,34,42,3645.6,3645.6,9656,9656,749686,19362166,10974818,2.10E+05,381870,401971,482879,0.749686,19.362166,10.974818,2.10E+00,3.82E+00,4.02E+00,4.83E+00,1405,1174,1649.47,1154.629,923.7032,46.18516,0,0,0,0,0,0
1920,42,45,34,42,3645.6,3645.6,9656,9372,749686,20621205,10974818,2.10E+05,381870,401971,165382,0.749686,20.621205,10.974818,2.10E+00,3.82E+00,4.02E+00,1.65E+00,1376,1176,1618.176,1132.7232,906.17856,45.308928,0,0,0,0,0,0
1925,42,46,34,42,3724,3645.6,9656,9656,749686,20141007,10974818,2.10E+05,381870,401971,205242,0.749686,20.141007,10.974818,2.10E+00,3.82E+00,4.02E+00,2.05E+00,1528,1173,1792.344,1254.6408,1003.71264,50.185632,0,13.8,0,109.8,0,112435.2
1930,42,45,34,42,3645.6,3645.6,9656,9656,749686,1.88E+07,10974818,2.10E+05,381870,2.65E+05,3.03E+05,0.749686,18.79207,10.974818,2.10E+00,3.82E+00,2.65E+00,3.03E+00,1425,1173,1671.525,1170.0675,936.054,46.8027,0,1.2,0,0.8,0,819.2
1935,42,45,34,42,3645.6,3645.6,9656,9372,749686,18545883,10974818,2.10E+05,381870,2.65E+05,173785,0.749686,18.545883,10.974818,2.10E+00,3.82E+00,2.65E+00,1.74E+00,1480,1171,1733.08,1213.156,970.5248,48.52624,0,0,0,0,0,0
1940,42,45,34,42,3645.6,3645.6,9656,9656,749686,20781286,10974818,2.10E+05,381870,2.65E+05,141632,0.749686,20.781286,10.974818,2.10E+00,3.82E+00,2.65E+00,1.42E+00,1434,1169,1676.346,1173.4422,938.75376,46.937688,0,0,0,0,0,0
1945,42,46,34,42,3645.6,3645.6,9656,9656,749686,19969279,10974818,2.10E+05,381870,2.65E+05,337487,0.749686,19.969279,10.974818,2.10E+00,3.82E+00,2.65E+00,3.37E+00,1454,1175,1708.45,1195.915,956.732,47.8366,0,0,0,0,0,0
1950,42,46,34,42,3567.2,3645.6,9656,9372,1121390,6213150,1.39E+07,1.55E+05,1.03E+05,2.65E+05,1.33E+05,1.12139,6.21315,13.88259,1.55E+00,1.03E+00,2.65E+00,1.33E+00,1422,1174,1669.428,1168.5996,934.87968,46.743984,0,0,0,0,0,0
1955,42,45,34,42,3645.6,3645.6,9656,9656,7.33E+05,5592037,6.41E+06,140799,1.03E+05,2.65E+05,1.48E+05,0.7333325,5.592037,6.410794,1.41E+00,1.03E+00,2.65E+00,1.48E+00,1408,1170,1647.36,1153.152,922.5216,46.12608,0,13.4,0,110.6,0,113254.4
1960,42,45,34,42,3645.6,3645.6,9656,9656,789927,13178340,13529936,3.43E+05,1.03E+05,2.65E+05,239426,0.789927,13.17834,13.529936,3.43E+00,1.03E+00,2.65E+00,2.39E+00,1434,1170,1677.78,1174.446,939.5568,46.97784,0,1.2,0,0.8,0,819.2
1965,42,46,34,42,3645.6,3645.6,9656,9656,492078,5530877,5919623,139441,1.03E+05,1.36E+05,239426,0.492078,5.530877,5.919623,1.39E+00,1.03E+00,1.36E+00,2.39E+00,1461,1174,1715.214,1200.6498,960.51984,48.025992,0,0,0,0,0,0
1970,42,45,34,42,3645.6,3645.6,9656,9656,492078,26133912,5919623,139441,1.03E+05,1.36E+05,445556,0.492078,26.133912,5.919623,1.39E+00,1.03E+00,1.36E+00,4.46E+00,1497,1177,1761.969,1233.3783,986.70264,49.335132,0,0,0,0,0,0
