pic0: pic0=bus_tran_any,umask=0x20
pic1: pic1=l2_rqsts,umask=0x4f
   time cpu event      pic0      pic1 
1775.007   3  tick 180045089         0 
1775.007   7  tick 173941510         0 
1775.491   4  tick 145792438         0 
1776.846   6  tick 142216213         0 
1777.035   1  tick 115190241         0 
1777.630   0  tick 184006943         0 
1777.965   5  tick 188473378         0 
1780.007   5  tick  71846043         0 
1780.007   7  tick 174795643         0 
1780.007   3  tick 216600416         0 
1780.007   1  tick 106013167         0 
1780.007   4  tick 159863926         0 
1780.007   6  tick 127219670         0 
1780.007   0  tick  63143924         0 
1780.007   2  tick 143333327         0 
1785.007   2  tick 160613706         0 
1785.007   0  tick 165128998         0 
1785.007   4  tick 185987922         0 
1785.007   6  tick 172727942         0 
1785.007   1  tick 181272889         0 
1785.007   3  tick 175801740         0 
1785.007   5  tick 171596101         0 
1785.007   7  tick 162080138         0 
1790.007   2  tick 175040089         0 
1790.007   1  tick 220033374         0 
1790.007   3  tick 196150959         0 
1790.007   0  tick 212828608         0 
1790.007   5  tick 199530649         0 
1790.007   7  tick 201756382         0 
1790.007   4  tick 164253051         0 
1790.008   6  tick 180508955         0 
1795.007   4  tick 213841300         0 
1795.007   2  tick 236773491         0 
1795.007   3  tick 272084427         0 
1795.007   7  tick 200396613         0 
1795.007   5  tick 207086384         0 
1795.008   1  tick  95969114         0 
1795.010   6  tick 208400962         0 
1795.937   0  tick 183371433         0 
1800.007   3  tick 250817890         0 
1800.007   1  tick 261044738         0 
1800.007   0  tick 118259878         0 
1800.007   2  tick 283020275         0 
1800.007   7  tick 263001085         0 
1800.007   5  tick 319697786         0 
1800.008   4  tick 118152718         0 
1800.057   6  tick 152372375         0 
1805.007   1  tick 246800462         0 
1805.007   2  tick 236041024         0 
1805.007   4  tick 173333072         0 
1805.007   7  tick 255585068         0 
1805.007   5  tick 129538771         0 
1805.007   3  tick 225552393         0 
1805.008   0  tick 153422101         0 
1805.008   6  tick 146577418         0 
1811.807   7  tick 129174654         0 
1811.955   4  tick 129454978         0 
1812.349   2  tick 128384348         0 
1813.089   6  tick 159361201         0 
1813.119   3  tick 164030240         0 
1813.162   1  tick  75253298         0 
1813.452   5  tick 184494655         0 
1813.527   0  tick 164952233         0 
1815.007   0  tick  46540119         0 
1815.007   2  tick  39034669         0 
1815.007   1  tick  17357162         0 
1815.007   5  tick  37774064         0 
1815.007   4  tick  68443968         0 
1815.010   6  tick  58599097         0 
1815.010   3  tick  52912433         0 
1815.158   7  tick  41489163         0 
1820.007   2  tick 107597672         0 
1820.007   3  tick 118159755         0 
1820.007   1  tick  78814601         0 
1820.007   7  tick  63948337         0 
1820.007   4  tick 109353996         0 
1820.007   5  tick  85527062         0 
1820.007   0  tick  88031641         0 
1820.007   6  tick 111058648         0 
1825.007   3  tick 131007359         0 
1825.007   1  tick 124853822         0 
1825.007   5  tick 132544439         0 
1825.007   7  tick 136269710         0 
1825.007   0  tick 118145113         0 
1825.007   2  tick 126086111         0 
1825.007   4  tick 122106306         0 
1825.008   6  tick 131106823         0 
1830.007   1  tick 204949426         0 
1830.007   4  tick 220653292         0 
1830.007   0  tick 224624248         0 
1830.007   2  tick 216781638         0 
1830.008   6  tick 215603694         0 
1830.007   7  tick 206681141         0 
1830.008   3  tick 228842292         0 
1830.590   5  tick 222395401         0 
1835.007   2  tick  56147606         0 
1835.007   1  tick  38615656         0 
1835.007   7  tick  88334343         0 
1835.016   5  tick  39933847         0 
1835.042   4  tick  81269953         0 
1835.177   3  tick  74986944         0 
1835.207   6  tick  45847872         0 
1835.248   0  tick  88673654         0 
1840.003   1  tick  80621596         0 
1840.007   4  tick  75830700         0 
1840.007   2  tick  88992739         0 
1840.008   6  tick  56854420         0 
1840.248   7  tick 110651692         0 
1840.330   3  tick 100336862         0 
1840.406   0  tick  83835828         0 
1840.418   5  tick  77273352         0 
1845.007   3  tick 265606635         0 
1845.007   1  tick 284189733         0 
1845.007   4  tick 272304859         0 
1845.007   6  tick 259923886         0 
1845.007   7  tick 279217745         0 
1845.007   2  tick 230556899         0 
1845.007   0  tick 281259491         0 
1845.007   5  tick 210730952         0 
1850.007   0  tick 103834292         0 
1850.007   2  tick 160356090         0 
1850.007   4  tick  85612300         0 
1850.007   5  tick  97199538         0 
1850.007   3  tick 129931297         0 
1850.007   7  tick 119133009         0 
1850.237   1  tick  34793890         0 
1850.906   6  tick 182226058         0 
1855.008   1  tick 306793399         0 
1855.008   3  tick 258103655         0 
1855.008   6  tick 288826855         0 
1855.008   4  tick 253925333         0 
1855.008   7  tick 342533460         0 
1855.008   5  tick 259592347         0 
1855.008   2  tick 265426570         0 
1855.008   0  tick 252855583         0 
1860.007   0  tick 286008662         0 
1860.007   2  tick 228817685         0 
1860.007   1  tick 317117912         0 
1860.007   3  tick 294384373         0 
1860.007   7  tick 308304037         0 
1860.007   6  tick 287950253         0 
1860.007   4  tick 285726937         0 
1860.008   5  tick 296386547         0 
1865.007   3  tick 213510807         0 
1865.007   7  tick 187039680         0 
1865.007   2  tick 140365910         0 
1865.106   4  tick  72791022         0 
1865.761   6  tick  66713199         0 
1866.460   5  tick 136340215         0 
1866.659   1  tick 224189536         0 
1866.827   0  tick 164812511         0 
1870.007   3  tick 148897362         0 
1870.007   1  tick 131366258         0 
1870.007   2  tick 171545340         0 
1870.007   0  tick  74730524         0 
1870.007   6  tick 153768376         0 
1870.007   7  tick 159998359         0 
1870.007   5  tick 110231957         0 
1870.274   4  tick 103613074         0 
1875.007   0  tick 147649362         0 
1875.007   2  tick 179704627         0 
1875.007   7  tick 178640562         0 
1875.007   6  tick 154883327         0 
1875.007   5  tick  91464734         0 
1875.008   1  tick 170566846         0 
1875.009   3  tick 177833133         0 
1875.009   4  tick 131542681         0 
1880.007   4  tick 156778262         0 
1880.007   6  tick 182781876         0 
1880.007   2  tick 200594752         0 
1880.007   0  tick 200332350         0 
1880.313   1  tick 179580925         0 
1880.393   7  tick 182833285         0 
1880.408   5  tick 173074944         0 
1880.419   3  tick 181475065         0 
1885.007   4  tick 223121093         0 
1885.007   6  tick 203938827         0 
1885.007   7  tick 208572116         0 
1885.007   5  tick 189589362         0 
1885.007   0  tick 177309518         0 
1885.156   3  tick 169760316         0 
1885.610   1  tick 113475884         0 
1885.893   2  tick 154392073         0 
1890.007   1  tick 174781455         0 
1890.007   2  tick 163415349         0 
1890.007   3  tick 189240755         0 
1890.007   0  tick 146468327         0 
1890.007   4  tick 173606694         0 
1890.007   7  tick 228498530         0 
1890.007   5  tick 225349402         0 
1890.128   6  tick 130574397         0 
1895.007   2  tick 171931013         0 
1895.007   0  tick 101120844         0 
1895.007   1  tick 159263428         0 
1895.007   3  tick 204206651         0 
1895.008   4  tick 150554544         0 
1896.215   5  tick 128321715         0 
1896.541   7  tick 197429744         0 
1896.638   6  tick 160829085         0 
1900.007   5  tick 140568937         0 
1900.007   1  tick 160395006         0 
1900.007   2  tick  87469293         0 
1900.007   0  tick  92130822         0 
1900.016   6  tick 110189079         0 
1900.165   4  tick  45945321         0 
1900.956   7  tick  86296838         0 
1901.191   3  tick 147359789         0 
1905.007   4  tick  56521830         0 
1905.007   1  tick  57750598         0 
1905.007   5  tick 106807718         0 
1905.007   3  tick  67854593         0 
1905.007   7  tick  75079263         0 
1905.008   0  tick  55029339         0 
1905.008   2  tick  82585431         0 
1905.008   6  tick  71823038         0 
1910.007   1  tick 122829227         0 
1910.007   0  tick 114906736         0 
1910.007   3  tick 124036889         0 
1910.007   5  tick 110460360         0 
1910.007   2  tick 106621172         0 
1910.007   4  tick 120647384         0 
1910.007   6  tick 105698512         0 
1910.007   7  tick 125451048         0 
1915.007   1  tick 138092977         0 
1915.007   3  tick 140939071         0 
1915.007   4  tick 149680160         0 
1915.007   5  tick 140661271         0 
1915.007   7  tick 133733073         0 
1915.007   0  tick 124189544         0 
1915.007   6  tick 149908140         0 
1915.008   2  tick 147057193         0 
1920.007   3  tick 185710601         0 
1920.007   1  tick 201347599         0 
1920.007   6  tick 201316193         0 
1920.007   4  tick 187713345         0 
1920.007   0  tick 194182995         0 
1920.007   2  tick 194723305         0 
1920.007   7  tick 201770772         0 
1920.007   5  tick 200910677         0 
1925.007   6  tick 169328329         0 
1925.007   4  tick 214180791         0 
1925.007   5  tick 225239199         0 
1925.007   7  tick 212938745         0 
1925.007   3  tick 241448807         0 
1926.043   2  tick 165992217         0 
1926.351   0  tick 239663240         0 
1926.460   1  tick 205054715         0 
1930.007   1  tick 112044426         0 
1930.007   6  tick 161165527         0 
1930.007   4  tick 182771329         0 
1930.007   0  tick 129964250         0 
1930.007   2  tick 158356248         0 
1930.007   5  tick 202136689         0 
1930.007   7  tick 127859531         0 
1930.748   3  tick 205252401         0 
1935.007   1  tick 205330261         0 
1935.007   2  tick 176724485         0 
1935.007   4  tick 223819904         0 
1935.007   6  tick 138606083         0 
1935.007   7  tick 135170573         0 
1935.007   5  tick 164514530         0 
1936.096   3  tick 120373098         0 
1936.369   0  tick 218704212         0 
1940.007   0  tick 107259996         0 
1940.007   2  tick 151423311         0 
1940.007   4  tick 144469558         0 
1940.007   3  tick 109016466         0 
1940.007   5  tick 141105155         0 
1940.007   1  tick 134256134         0 
1940.007   7  tick 132587117         0 
1940.007   6  tick 139097661         0 
1945.007   6  tick 172145988         0 
1945.007   2  tick 190109747         0 
1945.007   0  tick 185970908         0 
1945.007   7  tick 177177472         0 
1945.007   1  tick 161424845         0 
1945.007   5  tick 165406141         0 
1945.007   3  tick 207113103         0 
1945.115   4  tick 161364184         0 
1950.007   1  tick 244522872         0 
1950.007   3  tick 218095546         0 
1950.007   0  tick 195414957         0 
1950.007   2  tick 213399927         0 
1950.007   5  tick 179832738         0 
1950.007   6  tick 227140915         0 
1950.007   7  tick 242923899         0 
1950.007   4  tick 266780764         0 
1955.007   0  tick 339767632         0 
1955.007   2  tick 331448139         0 
1955.007   3  tick 172926229         0 
1955.007   7  tick 240015227         0 
1955.007   5  tick 353461540         0 
1955.007   4  tick 205555366         0 
1955.007   6  tick 227413371         0 
1955.007   1  tick 350365573         0 
1960.007   3  tick 278086568         0 
1960.007   1  tick 128098972         0 
1960.007   4  tick 297909570         0 
1960.007   2  tick 296670778         0 
1960.007   0  tick 272937652         0 
1960.007   7  tick 344655812         0 
1960.007   5  tick 143655248         0 
1960.838   6  tick 298670745         0 
1965.007   4  tick 105631872         0 
1965.007   6  tick  26531293         0 
1965.007   7  tick  78165877         0 
1965.008   3  tick 161487070         0 
1965.008   5  tick  81009584         0 
1965.012   0  tick  92572457         0 
1965.016   1  tick 108567989         0 
1965.067   2  tick  73942685         0 
1970.007   2  tick 121272931         0 
1970.007   3  tick 169513354         0 
1970.007   5  tick 146644424         0 
1970.007   1  tick 146306027         0 
1970.007   6  tick 173994543         0 
1970.049   4  tick 138549962         0 
1970.106   0  tick  91562834         0 
1970.129   7  tick 151095497         0 
1975.007   6  tick 267143998         0 
1975.007   4  tick 280621389         0 
1975.007   2  tick 259529443         0 
1975.007   7  tick 257482759         0 
1975.007   3  tick 260945268         0 
1975.007   1  tick 269820280         0 
1975.007   5  tick 263445888         0 
1975.007   0  tick 304743349         0 
1980.007   1  tick 225273304         0 
1980.007   4  tick 235780311         0 
1980.007   6  tick 222730649         0 
1980.007   3  tick 241942742         0 
1980.007   5  tick 234257030         0 
1980.007   7  tick 210697798         0 
1982.656   0  tick 200906932         0 
1983.718   2  tick 234703804         0 
1985.009   2  tick  17632997         0 
1985.222   5  tick  20469753         0 
1985.793   1  tick  33282849         0 
1986.027   3  tick  40849394         0 
1986.652   4  tick  47320090         0 
1987.296   0  tick  21558188         0 
1988.327   6  tick  12519375         0 
1988.948   7  tick  20629961         0 
1990.007   3  tick  17205086         0 
1990.007   1  tick  58856364         0 
1990.007   6  tick  27865953         0 
1990.007   2  tick  18609723         0 
1990.007   7  tick  18503622         0 
1990.008   0  tick  40925399         0 
1990.111   5  tick  19176701         0 
1990.534   4  tick  32176662         0 
1995.007   0  tick 104466290         0 
1995.007   2  tick  87876040         0 
1995.007   3  tick 103420155         0 
1995.007   1  tick 103267485         0 
1995.007   6  tick 104483424         0 
1995.007   4  tick  96961934         0 
1995.007   7  tick 108943055         0 
1995.007   5  tick 105009457         0 
2000.007   0  tick 117081235         0 
2000.007   2  tick 108333990         0 
2000.007   3  tick 119080843         0 
2000.007   4  tick 117809327         0 
2000.007   7  tick 122466904         0 
2000.007   1  tick 119553003         0 
2000.007   5  tick 120603341         0 
2000.008   6  tick 122501568         0 
2005.007   2  tick 169568092         0 
2005.007   3  tick 151573297         0 
2005.007   1  tick 145003358         0 
2005.007   6  tick 155886931         0 
2005.007   4  tick 157914444         0 
2005.007   5  tick 166004680         0 
2005.007   7  tick 152546992         0 
2005.007   0  tick 158447882         0 
2010.007   1  tick 198222713         0 
2010.007   2  tick 195522675         0 
2010.007   0  tick 191105027         0 
2010.007   5  tick 200790934         0 
2010.007   3  tick 198417304         0 
2010.007   7  tick 202140056         0 
2010.007   4  tick 193983816         0 
2010.007   6  tick 178834223         0 
2015.007   3  tick 201566999         0 
2015.007   1  tick 207701690         0 
2015.007   0  tick 188620026         0 
2015.007   6  tick 187460103         0 
2015.007   4  tick 197361130         0 
2015.007   2  tick 203680716         0 
2015.007   5  tick 217100914         0 
2015.007   7  tick 172981856         0 
2020.007   1  tick 218764519         0 
2020.007   5  tick 243231016         0 
2020.007   7  tick 230502671         0 
2020.007   0  tick 222979614         0 
2021.249   2  tick 191726094         0 
2022.810   6  tick 144169667         0 
2023.158   4  tick 224602763         0 
2023.319   3  tick 191133207         0 
2025.007   1  tick  49317096         0 
2025.007   4  tick  39920010         0 
2025.295   5  tick  95217191         0 
2025.507   0  tick  56060889         0 
2026.178   2  tick  48888887         0 
2026.348   7  tick 108661487         0 
2026.883   6  tick  69859741         0 
2027.012   3  tick  34443710         0 
2030.007   3  tick  93383932         0 
2030.007   1  tick 156385791         0 
2030.007   6  tick 100630014         0 
2030.007   7  tick 116825579         0 
2030.007   0  tick 150847222         0 
2030.007   2  tick 125775951         0 
2030.009   5  tick 138903507         0 
2030.589   4  tick 178082991         0 
2035.007   3  tick 150445982         0 
2035.007   5  tick 129879383         0 
2035.007   7  tick 170085682         0 
2035.007   6  tick 165053603         0 
2035.007   4  tick 128522474         0 
2035.007   0  tick 120476234         0 
2035.008   2  tick 147580177         0 
2035.008   1  tick 119162405         0 
2040.007   3  tick 180234426         0 
2040.007   7  tick 174343233         0 
2040.007   6  tick 180289245         0 
2040.007   4  tick 172916459         0 
2040.007   0  tick 202009577         0 
2040.007   5  tick 161590586         0 
2040.007   2  tick 166764178         0 
2040.009   1  tick 134920955         0 
2045.007   2  tick 209526076         0 
2045.007   3  tick 165308332         0 
2045.007   1  tick 248535663         0 
2045.007   0  tick 190395878         0 
2045.007   4  tick 169873851         0 
2045.007   6  tick 190501268         0 
2045.007   7  tick 201620064         0 
2045.008   5  tick 186039907         0 
2050.007   7  tick 227117579         0 
2050.007   5  tick 218087968         0 
2050.007   0  tick 231072444         0 
2050.007   4  tick 246313107         0 
2050.007   2  tick 238065012         0 
2050.007   6  tick 252708627         0 
2050.007   1  tick 232810036         0 
2050.007   3  tick 229009988         0 
2055.007   3  tick 212205254         0 
2055.007   1  tick 207192053         0 
2055.007   0  tick 215109242         0 
2055.007   2  tick 220013253         0 
2055.007   6  tick 221600158         0 
2055.007   7  tick 182604982         0 
2055.008   5  tick 217318907         0 
2055.008   4  tick 194577350         0 
2060.007   3  tick 184174529         0 
2060.007   0  tick 191266972         0 
2060.007   4  tick 203206987         0 
2060.007   6  tick 250393198         0 
2061.191   5  tick 179237479         0 
2061.474   7  tick 154291379         0 
2061.968   1  tick 206266108         0 
2062.899   2  tick 217068667         0 
2065.007   2  tick  56794752         0 
2065.007   6  tick 105451289         0 
2065.007   3  tick 115166701         0 
2065.017   7  tick  85367997         0 
2065.090   5  tick 116459072         0 
2065.343   1  tick 118070759         0 
2065.457   4  tick 127412805         0 
2067.659   0  tick 128763485         0 
2070.007   3  tick 139985890         0 
2070.007   5  tick 286036621         0 
2070.007   7  tick 246253411         0 
2070.380   0  tick   8280725         0 
2071.798   4  tick  63995548         0 
2071.992   1  tick 155979977         0 
2072.316   6  tick 256810263         0 
2072.991   2  tick 262414411         0 
2075.287   0  tick  62774578         0 
2075.779   7  tick 105441721         0 
2075.858   5  tick  98402056         0 
2075.945   3  tick 102407194         0 
2076.582   4  tick  58967298         0 
2076.844   1  tick  26012278         0 
2077.041   2  tick  10609423         0 
2077.863   6  tick  84802748         0 
2080.007   1  tick 182342116         0 
2080.007   5  tick 234666841         0 
2080.008   0  tick 196022951         0 
2080.110   4  tick 133307894         0 
2081.288   2  tick 115014556         0 
2083.035   7  tick 186600832         0 
2083.184   3  tick 204447668         0 
2083.249   6  tick 129362569         0 
2085.007   3  tick  11753109         0 
2085.007   1  tick  21147300         0 
2085.007   4  tick  36289065         0 
2085.007   6  tick  10341532         0 
2085.007   7  tick  12726454         0 
2085.007   2  tick  26409718         0 
2085.007   0  tick  22819873         0 
2085.007   5  tick  11009780         0 
2090.007   2  tick 103962720         0 
2090.007   0  tick 113408640         0 
2090.007   3  tick  85977665         0 
2090.007   1  tick 106270078         0 
2090.007   7  tick 108811935         0 
2090.007   4  tick  98894026         0 
2090.007   5  tick 108436433         0 
2090.007   6  tick 112676567         0 
2095.007   2  tick 237617796         0 
2095.007   4  tick 250321949         0 
2095.007   5  tick 258597029         0 
2095.007   7  tick 255551018         0 
2095.007   6  tick 252098695         0 
2095.007   1  tick 254696167         0 
2095.008   3  tick 258578596         0 
2095.008   0  tick 255897040         0 
2100.007   1  tick 159193951         0 
2100.007   7  tick 155813400         0 
2100.007   5  tick 166908513         0 
2100.007   2  tick 156882091         0 
2100.007   0  tick 166228002         0 
2100.007   6  tick 163943451         0 
2100.007   4  tick 162089307         0 
2100.007   3  tick 162686356         0 
2105.007   3  tick 201720935         0 
2105.007   1  tick 199671679         0 
2105.007   5  tick 169154624         0 
2105.007   7  tick 172667492         0 
2105.007   2  tick 212541725         0 
2105.007   4  tick 211128957         0 
2105.007   6  tick 178784405         0 
2105.008   0  tick 174676274         0 
2110.007   4  tick 235356666         0 
2110.007   6  tick 200311596         0 
2110.007   2  tick 194480456         0 
2110.007   0  tick 231521772         0 
2110.007   3  tick 220915834         0 
2110.007   7  tick 209217869         0 
2110.007   5  tick 218372409         0 
2110.007   1  tick 218288771         0 
2115.007   0  tick 187724049         0 
2115.007   2  tick 151851819         0 
2115.007   6  tick 239262711         0 
2115.007   7  tick 223422157         0 
2115.007   5  tick 207368272         0 
2115.007   3  tick 212756535         0 
2115.009   4  tick 244074700         0 
2115.009   1  tick 197130018         0 
2120.007   0  tick 154368096         0 
2120.007   3  tick 162773535         0 
2120.007   7  tick 183937844         0 
2120.877   2  tick  94199356         0 
2121.712   5  tick 177390702         0 
2122.468   1  tick 119022144         0 
2122.911   6  tick 112150267         0 
2123.558   4  tick 156481201         0 
2125.007   3  tick  63512511         0 
2125.007   1  tick  54318090         0 
2125.007   2  tick  97925026         0 
2125.007   5  tick  82322386         0 
2125.007   4  tick  41333557         0 
2125.007   6  tick  50252597         0 
2125.007   7  tick  53752983         0 
2125.009   0  tick  73475969         0 
2130.007   3  tick 162616414         0 
2130.007   1  tick 148837940         0 
2130.007   6  tick 125682221         0 
2130.007   2  tick 157108401         0 
2130.007   0  tick 160859947         0 
2130.007   7  tick 190612597         0 
2130.007   5  tick 129799135         0 
2130.008   4  tick 166203229         0 
2135.007   3  tick 156554284         0 
2135.007   1  tick 169320670         0 
2135.007   7  tick 159638512         0 
2135.007   6  tick 148251153         0 
2135.007   0  tick 144743810         0 
2135.007   4  tick 163268336         0 
2135.007   5  tick 152493177         0 
2135.007   2  tick 169056832         0 
2140.007   2  tick 250509509         0 
2140.007   0  tick 250092751         0 
2140.007   1  tick 197518599         0 
2140.007   3  tick 197838111         0 
2140.007   5  tick 199727147         0 
2140.007   7  tick 177654748         0 
2140.008   6  tick 215937608         0 
2140.008   4  tick 173820128         0 
2145.007   2  tick 230934149         0 
2145.007   0  tick 243498636         0 
2145.007   1  tick 249344590         0 
2145.007   3  tick 221361294         0 
2145.007   6  tick 228802789         0 
2145.007   7  tick 253242706         0 
2145.007   4  tick 250674489         0 
2145.008   5  tick 253629298         0 
2150.007   3  tick 221973329         0 
2150.007   1  tick 254542077         0 
2150.007   0  tick 203692199         0 
2150.007   4  tick 226852869         0 
2150.007   2  tick 221577293         0 
2150.007   5  tick 209163564         0 
2150.008   6  tick 236959854         0 
2150.008   7  tick 218527298         0 
2155.007   5  tick 203119843         0 
2155.007   4  tick 241321632         0 
2155.206   0  tick 209878265         0 
2155.354   1  tick 153011252         0 
2155.535   2  tick 188490424         0 
2156.000   3  tick 168881300         0 
2156.531   7  tick  47645848         0 
2157.094   6  tick 219401805         0 
2160.007   3  tick 201252915         0 
2160.007   1  tick 149416290         0 
2160.007   6  tick 109629669         0 
2160.102   4  tick 178977184         0 
2160.116   2  tick  80447534         0 
2161.175   5  tick 121024546         0 
2161.263   7  tick  61969411         0 
2161.558   0  tick 150637497         0 
2165.007   5  tick 156319463         0 
2165.007   0  tick 159645627         0 
2165.008   6  tick 202213509         0 
2168.020   4  tick 204316166         0 
2168.119   2  tick 182827372         0 
2168.529   7  tick 154760805         0 
2168.295   3  tick 204834186         0 
2168.812   1  tick 152558627         0 
2170.007   0  tick  77757520         0 
2170.007   6  tick  21417399         0 
2170.007   7  tick  77291942         0 
2170.007   1  tick  25520246         0 
2170.007   5  tick  74470716         0 
2170.007   3  tick  27449863         0 
2170.008   2  tick  79763452         0 
2170.008   4  tick  41468865         0 
2175.007   2  tick 117644885         0 
2175.007   4  tick 137808409         0 
2175.007   1  tick 110707943         0 
2175.096   5  tick 129508859         0 
2175.320   7  tick  71539875         0 
2175.344   0  tick  69833205         0 
2175.389   6  tick  55087844         0 
2175.467   3  tick  56597316         0 
2180.007   2  tick 191971828         0 
2180.007   0  tick 163143926         0 
2180.007   6  tick 171288817         0 
2180.007   1  tick 203743442         0 
2180.007   4  tick 193330728         0 
2180.007   3  tick 156094868         0 
2180.007   5  tick 195536824         0 
2180.008   7  tick 176892143         0 
2185.007   2  tick 157373250         0 
2185.007   3  tick 170404168         0 
2185.007   1  tick 160113441         0 
2185.007   6  tick 176192834         0 
2185.007   5  tick 150420389         0 
2185.007   7  tick 138986355         0 
2185.008   4  tick 174880013         0 
2185.486   0  tick 155633047         0 
2190.007   2  tick  98649511         0 
2190.007   5  tick  35985764         0 
2190.007   7  tick  53896240         0 
2190.007   4  tick  91823296         0 
2190.032   1  tick  42901982         0 
2190.240   3  tick  50835808         0 
2190.474   6  tick  60533762         0 
2190.534   0  tick  50169978         0 
2195.007   7  tick 112427933         0 
2195.007   5  tick 164406722         0 
2195.007   6  tick 111426178         0 
2195.007   0  tick 109858139         0 
2195.007   4  tick 158907550         0 
2195.007   1  tick 127266249         0 
2195.007   3  tick 142965193         0 
2195.007   2  tick 160255572         0 
2200.007   1  tick 319712253         0 
2200.007   3  tick 327454852         0 
2200.007   4  tick 303801459         0 
2200.007   7  tick 319113663         0 
2200.007   5  tick 305637071         0 
2200.007   2  tick 328784651         0 
2200.007   0  tick 314461928         0 
2200.725   6  tick 303644319         0 
2205.007   0  tick 225738909         0 
2205.007   1  tick  94163630         0 
2205.007   4  tick 127710129         0 
2205.009   3  tick  96972606         0 
2205.023   2  tick 101129685         0 
2205.119   6  tick  54832032         0 
2205.328   5  tick 187319013         0 
2205.373   7  tick  74282139         0 
2210.007   3  tick 328456222         0 
2210.007   1  tick 279892025         0 
2210.008   7  tick 312592597         0 
2210.008   5  tick 245546545         0 
2210.008   6  tick 288050715         0 
2210.008   4  tick 280663773         0 
2210.008   2  tick 293174919         0 
2210.008   0  tick 306644545         0 
2215.007   0  tick  95115395         0 
2215.007   7  tick 146325636         0 
2215.007   1  tick 146133199         0 
2215.008   6  tick 306427961         0 
2215.363   5  tick 190772638         0 
2216.212   4  tick 223407083         0 
2216.282   3  tick  86979946         0 
2216.496   2  tick 253846249         0 
2220.007   2  tick 183051867         0 
2220.008   0  tick 289921928         0 
2220.008   6  tick 265196756         0 
2220.008   4  tick 239812258         0 
2220.008   5  tick 222106266         0 
2220.008   3  tick 191703648         0 
2220.008   7  tick 204147436         0 
2220.008   1  tick 238626272         0 
2225.007   2  tick  99968923         0 
2225.007   0  tick 101365794         0 
2225.008   4  tick  59655742         0 
2225.404   3  tick 137403526         0 
2225.508   1  tick 138790793         0 
2225.507   6  tick 116382133         0 
2225.527   5  tick 111244154         0 
2225.527   7  tick 136770117         0 
2230.007   3  tick 162601068         0 
2230.007   1  tick 103402646         0 
2230.007   4  tick 136752822         0 
2230.007   7  tick 129585784         0 
2230.007   5  tick 152569783         0 
2230.007   6  tick  89500703         0 
2230.114   0  tick 154853428         0 
2230.176   2  tick 102684582         0 
2235.007   2  tick 167285284         0 
2235.007   0  tick 177974509         0 
2235.007   1  tick 178336602         0 
2235.007   7  tick 188676256         0 
2235.007   3  tick 177256830         0 
2235.007   5  tick 177439607         0 
2235.007   6  tick 168240089         0 
2235.007   4  tick 177251554         0 
2240.007   6  tick 207844488         0 
2240.007   4  tick 208751090         0 
2240.007   5  tick 200817067         0 
2240.007   1  tick 164429368         0 
2240.007   3  tick 188315649         0 
2240.154   2  tick 187029028         0 
2240.363   0  tick 231727003         0 
2241.452   7  tick 214783588         0 
2245.007   6  tick 129439117         0 
2246.747   7  tick  74718887         0 
2246.836   1  tick 164303373         0 
2247.496   5  tick  90491746         0 
2247.664   3  tick 180871376         0 
2248.361   0  tick  97429752         0 
2248.406   2  tick 199822240         0 
2248.850   4  tick 240891716         0 
2250.007   4  tick  17368993         0 
2250.007   5  tick  34142812         0 
2250.007   0  tick  19371099         0 
2250.007   1  tick  20542902         0 
2250.007   3  tick  11032045         0 
2250.007   7  tick  14404177         0 
2250.007   6  tick  33581478         0 
2250.121   2  tick      1561         0 
2255.007   4  tick 105876716         0 
2255.007   6  tick 112812213         0 
2255.007   5  tick 110629141         0 
2255.007   0  tick  87863730         0 
2255.007   7  tick 100611280         0 
2255.007   3  tick 107601456         0 
2255.007   2  tick 104054107         0 
2255.007   1  tick 106591042         0 
2260.007   2  tick 113976182         0 
2260.007   0  tick 111755990         0 
2260.007   5  tick 113128250         0 
2260.007   4  tick 111237745         0 
2260.007   3  tick 109343786         0 
2260.007   1  tick 115574264         0 
2260.007   6  tick 116528994         0 
2260.007   7  tick 104623313         0 
2265.007   4  tick 154349917         0 
2265.007   6  tick 190687031         0 
2265.007   0  tick 165481077         0 
2265.007   5  tick 147835471         0 
2265.007   7  tick 178299781         0 
2265.007   3  tick 168037996         0 
2265.133   2  tick 163823774         0 
2265.172   1  tick 154524496         0 
2270.007   2  tick 211543817         0 
2270.007   0  tick 156195598         0 
2270.007   3  tick 230712113         0 
2270.007   1  tick 243276061         0 
2270.007   6  tick 232342741         0 
2270.007   4  tick 214708143         0 
2270.007   7  tick 181234380         0 
2270.007   5  tick 204397784         0 
2275.007   2  tick 198911139         0 
2275.007   0  tick 226827577         0 
2275.007   6  tick 241728530         0 
2275.007   4  tick 232960412         0 
2275.007   7  tick 219328457         0 
2275.007   1  tick 218644520         0 
2275.007   5  tick 221974846         0 
2275.007   3  tick 209313415         0 
2280.007   2  tick 212917874         0 
2280.007   0  tick 208674517         0 
2280.007   1  tick 225466374         0 
2280.007   3  tick 208723268         0 
2280.007   4  tick 205847096         0 
2280.007   6  tick 241962586         0 
2280.007   7  tick 206747231         0 
2280.007   5  tick 219977290         0 
2286.059   2  tick 108495875         0 
2286.077   0  tick  80975791         0 
2286.140   3  tick  95462284         0 
2286.364   4  tick 114245502         0 
