 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6509216 7537320 58 818 0 0  0  0  0  0  0  0  0  466  912  248 25  1 74
 0 0 0 6509216 7537320 148 1824 0 0 0 0  0  0  0  0  0  487 1502  271 25  3 72
 0 0 0 6508880 7537128 148 1838 0 0 0 0  0  0  0  0  0  500 1493  265 25  3 72
 0 0 0 6508724 7536976 148 1826 0 0 0 0  0  0  0  0  0  492 1564  301 25  3 72
 0 0 0 6509008 7537116 148 1824 0 0 0 0  0  0  0  0  0  499 1490  272 25  3 72
 0 0 0 6508724 7536972 148 1827 0 1 1 0  0  2  0  0  0  521 1505  275 25  3 72
 0 0 0 6509008 7537104 148 1827 0 0 0 0  0  0  0  0  0  496 1488  269 25  3 72
 0 0 0 6508752 7536996 148 1823 0 0 0 0  0  0  0  0  0  495 1501  270 25  3 72
 0 0 0 6508984 7537092 148 1829 0 0 0 0  0  0  0  0  0  494 1491  271 25  3 72
 0 0 0 6508720 7536956 90 1009 0 0 0  0  0  0  0  0  0  458 1085  225 25  2 73
 0 0 0 6508952 7537040 58 819 0 0  0  0  0  0  0  0  0  467  941  230 25  1 73
 0 0 0 6508668 7536904 148 1827 0 1 1 0  0  2  0  0  0  515 1501  269 25  3 72
 0 0 0 6508868 7536960 148 1836 0 0 0 0  0  0  0  0  0  494 1491  267 25  3 72
 0 0 0 6508456 7536700 148 1827 0 0 0 0  0  0  0  0  0  499 1504  273 25  3 72
 0 0 0 6508728 7536804 148 1825 0 0 0 0  0  0  0  0  0  497 1487  271 25  3 72
 0 0 0 6508472 7536696 148 1826 0 0 0 0  0  0  0  0  0  498 1499  264 25  3 72
 0 0 0 6508652 7536776 148 1827 0 0 0 0  0  0  0  0  0  518 1488  297 25  3 72
 0 0 0 6508728 7536804 148 1825 0 1 1 0  0  1  0  0  0  513 1500  270 25  3 72
 0 0 0 6508444 7536668 148 1826 0 0 0 0  0  0  0  0  0  492 1487  265 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6508704 7536784 38 371 0 0  0  0  0  0  0  0  0  424  785  201 25  1 74
 0 0 0 6508640 7536720 110 1461 0 0 0 0  0  0  0  0  0  493 1250  272 25  2 73
 0 0 0 6508576 7536684 148 1825 0 0 0 0  0  0  0  0  0  496 1498  269 25  3 72
 0 0 0 6508624 7536692 148 1827 0 0 0 0  0  0  0  0  0  501 1487  271 25  3 72
 0 0 0 6508368 7536580 179 1988 0 2 2 0  0  3  0  0  0  555 1961  283 25  3 72
 0 0 0 6508524 7536620 148 1829 0 0 0 0  0  0  0  0  0  502 1489  269 25  3 72
 0 0 0 6508560 7536620 148 1824 0 0 0 0  0  0  0  0  0  493 1502  275 25  3 72
 0 0 0 6508276 7536480 148 1830 0 0 0 0  0  0  0  0  0  489 1488  268 25  3 72
 0 0 0 6508560 7536244 148 1826 0 0 0 0  0  1  0  0  0  662 1576  303 25  3 72
 0 0 0 6661700 7689588 148 1824 0 7 7 0  0  1  0  0  0  579 1491  273  7  4 89
 0 0 0 6700052 7727932 71 812 162 2 2 0  0  5  0  0  0  656 3154  192  2  1 96
 0 0 0 6724136 7751208 170 1979 67 10 10 0 0 4 0  0  0  682 1626  312  2  3 95
 0 0 0 6739924 7766852 149 1829 0 0 0 0  0  0  0  0  0  498 1507  273  0  3 97
 0 0 0 6739892 7766808 148 1825 0 0 0 0  0  0  0  0  0  498 1485  266  0  3 97
 0 0 0 6740176 7766952 148 1825 0 0 0 0  0  0  0  0  0  492 1498  271  0  3 97
 0 0 0 6739892 7766816 148 1827 0 0 0 0  0  1  0  0  0  526 1488  272  0  3 97
 0 0 0 6740152 7766932 148 1825 0 1 1 0  0  1  0  0  0  514 1498  270  0  3 97
 0 0 0 6739896 7766816 148 1826 0 0 0 0  0  0  0  0  0  493 1488  269  0  3 97
 0 0 0 6740152 7766932 148 1826 0 0 0 0  0  0  0  0  0  493 1503  274  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6739900 7766824 148 1824 0 0 0 0  0  0  0  0  0  501 1484  266  0  3 97
 0 0 0 6740152 7766932 16 93 0  0  0  0  0  0  0  0  0  413  627  190  0  1 99
 0 0 0 6739868 7766796 132 1732 0 0 0 0  0  0  0  0  0  522 1404  268  0  3 97
 0 0 0 6740152 7766932 148 1825 0 1 1 0  0  2  0  0  0  509 1500  271  0  3 97
 0 0 0 6739844 7766784 148 1826 0 0 0 0  0  0  0  0  0  493 1489  267  0  3 97
