 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9553144 6412932 147 2677 0 0 0 0  0  0  0  0  0  800 3003  268 28  4 68
 0 0 0 9585988 6443924 77 1194 0 0 0  0  0  3  0  0  0  770 1263  291 25  3 72
 0 0 0 9586288 6444076 53 991 0 0  0  0  0  0  0  0  0  629 1092  218 25  1 74
 0 0 0 9586284 6444548 129 2183 0 0 0 0  0  0  0  0  0  760 1668  252 25  4 71
 0 0 0 9586028 6444704 147 2193 0 0 0 0  0  0  0  0  0  766 1692  265 25  4 71
 0 0 0 9585992 6444620 129 2185 0 0 0 0  0  0  0  0  0  749 1676  256 25  4 71
 0 0 0 9586272 6444780 129 2184 0 0 0 0  0  0  0  0  0  752 1687  260 25  4 71
 0 0 0 9586004 6444716 134 2183 0 0 0 0  0  2  0  0  0  849 1677  308 25  4 71
 0 0 0 9585828 6444500 129 2184 0 0 0 0  0  0  0  0  0  795 1689  282 25  4 71
 0 0 0 9586244 6444812 148 2193 0 0 0 0  0  0  0  0  0  763 1676  252 25  4 71
 0 0 0 9585988 6444652 12 99 0  0  0  0  0  0  0  0  0  516  752  178 25  1 74
 0 0 0 9586240 6444744 117 2083 0 0 0 0  0  0  0  0  0  741 1599  253 25  3 72
 0 0 0 9585944 6444640 129 2183 0 0 0 0  0  0  0  0  0  748 1685  257 25  4 71
 0 0 0 9586244 6444768 134 2184 0 0 0 0  0  2  0  0  0  841 1680  312 25  4 71
 0 0 0 9585988 6444652 129 2184 0 0 0 0  0  0  0  0  0  765 1689  256 25  4 71
 0 0 0 9585944 6444624 136 2186 0 0 0 0  0  0  0  0  0  753 1670  252 25  4 71
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9586240 6444772 131 2182 0 0 0 0  0  0  0  0  0  749 1774  306 25  4 71
 0 0 0 9585976 6444648 129 2184 0 0 0 0  0  0  0  0  0  754 1680  252 25  4 71
 0 0 0 9585924 6444604 81 1194 0 0 0  0  0  0  0  0  0  794 1256  220 25  2 72
 0 0 0 9586100 6444604 53 990 0 0  0  0  0  2  0  0  0  705 1101  263 25  2 73
 0 0 0 9585960 6444464 129 2182 0 0 0 0  0  0  0  0  0  776 1694  280 25  4 71
 0 0 0 9585772 6444576 129 2183 0 0 0 0  0  0  0  0  0  760 1673  256 25  4 71
