Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
1380 -57 -59 38 29 36 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1390 -57 -59 38 29 35 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1400 -57 -59 38 29 35 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1410 -54 -60 38 29 35 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1420 -54 -60 38 29 35 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1430 -53 -60 38 29 35 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1440 -57 -57 38 29 35 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1450 -57 -57 38 29 35 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1460 -57 -57 38 29 35 27 14 39 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1470 -53 -60 38 29 35 27 14 38 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
1480 -57 -57 38 29 35 27 14 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1490 -58 -57 38 29 35 27 14 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1500 -57 -56 38 29 35 26 14 38 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1510 -58 -57 38 29 35 27 14 38 5Dh 76h 27 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1520 -53 -60 38 29 35 27 14 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1530 -53 -60 38 29 35 27 14 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1540 -58 -57 38 29 35 27 14 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1550 -58 -57 38 29 35 27 14 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1560 -53 -60 38 29 35 26 14 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1570 -57 -60 38 29 35 27 14 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1580 -53 -60 38 29 35 26 15 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1590 -57 -57 38 29 35 27 15 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1600 -53 -60 38 29 35 27 15 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
