Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
1300 -53 -56 40 32 37 29 17 40 5Dh 76h 31 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1310 -53 -56 40 32 37 29 17 40 5Dh 76h 31 31 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1320 -50 -58 40 32 37 29 17 40 5Dh 76h 31 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1330 -54 -56 40 32 37 29 17 40 5Dh 76h 31 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1340 -54 -56 40 32 37 28 17 40 5Dh 76h 31 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1350 -54 -58 40 32 37 29 17 40 5Dh 76h 31 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1360 -54 -56 40 32 37 28 17 40 5Dh 76h 31 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1370 -50 -59 40 32 37 28 17 40 5Dh 76h 31 31 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1380 -54 -59 40 32 37 28 17 40 5Dh 76h 31 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1390 -54 -58 40 32 37 28 17 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1400 -54 -59 40 32 37 29 17 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1410 -52 -58 40 32 37 29 17 40 5Dh 76h 30 31 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1420 -54 -57 40 32 37 29 17 40 5Dh 76h 30 31 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1430 -54 -56 40 32 37 28 17 40 5Dh 76h 30 31 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1440 -54 -55 40 32 37 28 17 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1450 -55 -56 40 32 37 29 17 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1460 -55 -56 40 32 37 29 17 40 5Dh 76h 30 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1470 -51 -58 40 31 37 29 17 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
1480 -51 -59 40 31 37 28 17 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1490 -55 -55 40 31 37 28 17 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1500 -51 -58 40 31 37 29 16 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
1510 -51 -59 39 31 37 28 16 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1520 -51 -59 39 31 37 28 16 40 5Dh 76h 30 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1530 -55 -56 39 31 37 28 16 40 5Dh 76h 30 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1540 -51 -59 39 31 37 28 16 40 5Dh 76h 30 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1550 -51 -59 39 31 37 28 16 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1560 -55 -56 39 31 37 28 16 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1570 -56 -56 39 31 37 28 16 40 5Dh 76h 29 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1580 -56 -56 39 31 37 28 16 40 5Dh 76h 29 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 11
1590 -56 -55 39 31 37 28 16 40 5Dh 76h 29 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1600 -56 -56 39 31 37 28 16 40 5Dh 76h 29 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1610 -51 -59 39 31 37 28 16 40 5Dh 76h 29 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1620 -55 -55 39 31 37 28 16 40 5Dh 76h 29 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1630 -56 -58 39 31 37 28 16 40 5Dh 76h 29 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1640 -56 -59 39 31 37 28 16 40 5Dh 76h 29 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1650 -55 -58 39 31 37 28 15 40 5Dh 76h 29 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1660 -56 -59 39 31 37 28 15 40 5Dh 76h 29 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1670 -56 -56 39 31 37 28 15 40 5Dh 76h 29 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1680 -52 -59 39 31 37 28 15 40 5Dh 76h 29 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
