Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
560 -58 -49 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
565 -58 -46 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 3
570 -54 -47 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
575 -58 -47 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
580 -53 -50 37 28 29 26 14 38 5Dh 76h 28 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
585 -58 -50 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 2
590 -58 -50 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
595 -57 -50 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
600 -57 -48 37 28 29 26 14 38 5Dh 76h 27 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
605 -58 -47 38 28 29 26 14 38 5Dh 76h 27 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
