,,,,,,,,,,,,,,,,,,Real Temp Difference,,,
scheduler,run,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat,,Average of coretemp_av,,cpu,,,,,,CPU,,,
tas,3,100,1,18.27,26.14,38.1,13.75,10.31
tas,3,100,2,45.67,65.85,33.23,24.12,18.09
tas,3,100,3,0.02756,0.3241,34.35,5.784,4.338
tas,3,105,0,6.628,6.404,34.98,8.001,6.001
tas,3,105,1,19.98,28.58,37.6,14.36,10.77
tas,3,105,2,48.06,69.22,33.73,25.17,18.88
tas,3,105,3,0.02873,0.3428,34.35,5.787,4.34
tas,3,110,0,7.087,6.871,35.1,8.176,6.132
tas,3,110,1,21.7,31.02,37.6,15.05,11.29
tas,3,110,2,50.56,72.75,33.73,26.17,19.63
tas,3,110,3,0.0299,0.3619,34.35,5.79,4.343
tas,3,115,0,7.545,7.34,35.1,8.331,6.248
tas,3,115,1,22.84,32.68,37.1,15.44,11.58
tas,3,115,2,53.61,77.06,34.23,27.48,20.61
tas,3,115,3,0.03105,0.382,34.35,5.794,4.345
tas,3,120,0,7.897,7.723,35.1,8.453,6.34
tas,3,120,1,23.99,34.34,37.1,15.9,11.93
tas,3,120,2,56.78,81.54,34.23,28.76,21.57
tas,3,120,3,0.03219,0.4031,34.48,5.818,4.364
tas,3,125,0,8.249,8.108,35.1,8.576,6.432
tas,3,125,1,24.57,35.22,36.73,16.08,12.06
tas,3,125,2,60.51,86.79,34.73,30.34,22.75
tas,3,125,3,0.03334,0.4248,34.6,5.843,4.382
tas,3,130,0,8.471,8.308,35.1,8.646,6.485
tas,3,130,1,25.14,36.01,36.73,16.31,12.23
tas,3,130,2,64.37,92.23,34.73,31.89,23.92
tas,3,130,3,0.03451,0.4464,34.6,5.847,4.385
tas,3,135,0,8.692,8.507,35.1,8.717,6.537
tas,3,135,1,25.71,36.8,36.73,16.54,12.4
tas,3,135,2,68.22,97.67,34.73,33.44,25.08
tas,3,135,3,0.03564,0.4676,34.6,5.851,4.388
tas,3,140,0,8.914,8.707,35.23,8.808,6.606
tas,3,140,1,26.27,37.59,36.85,16.79,12.59
tas,3,140,2,72.08,103.1,34.73,34.99,26.24
tas,3,140,3,0.03677,0.4893,34.6,5.854,4.391
tas,3,145,0,9.237,9.045,35.23,8.918,6.688
tas,3,145,1,26.84,38.39,36.98,17.03,12.78
tas,3,145,2,75.84,108.4,34.73,36.49,27.37
tas,3,145,3,0.03788,0.5104,34.6,5.858,4.394
tas,3,150,0,9.559,9.379,35.35,9.048,6.786
tas,3,150,1,27.97,39.96,37.6,17.59,13.19
tas,3,150,2,79.05,112.9,34.35,37.71,28.29
tas,3,150,3,0.03899,0.5318,34.6,5.862,4.396
tas,3,155,0,10,9.885,35.35,9.206,6.904
tas,3,155,1,29.1,41.54,37.73,18.06,13.55
tas,3,155,2,82.15,117.3,34.35,38.96,29.22
tas,3,155,3,0.04017,0.553,34.73,5.886,4.415
tas,3,160,0,10.43,10.3,35.48,9.369,7.026
tas,3,160,1,30.8,43.87,38.35,18.84,14.13
tas,3,160,2,84.69,120.9,33.98,39.92,29.94
tas,3,160,3,0.04136,0.5737,34.6,5.869,4.402
tas,3,165,0,11.19,11.19,35.48,9.642,7.232
tas,3,165,1,32.5,46.2,38.35,19.51,14.63
tas,3,165,2,86.89,124,33.98,40.81,30.6
tas,3,165,3,0.0425,0.5931,34.6,5.873,4.404
tas,3,170,0,11.96,12.07,35.48,9.916,7.437
tas,3,170,1,34.2,48.53,38.48,20.2,15.15
tas,3,170,2,89.09,127.1,33.98,41.69,31.27
tas,3,170,3,0.04357,0.6112,34.6,5.876,4.407
tas,3,175,0,12.72,12.95,35.48,10.19,7.643
tas,3,175,1,35.9,50.86,38.6,20.89,15.67
tas,3,175,2,91.31,130.2,33.98,42.58,31.93
tas,3,175,3,0.04464,0.6292,34.6,5.879,4.409
tas,3,180,0,13.48,13.83,35.48,10.46,7.848
tas,3,180,1,37.6,53.17,38.6,21.56,16.17
tas,3,180,2,93.52,133.3,33.98,43.46,32.6
tas,3,180,3,0.04572,0.6473,34.6,5.882,4.412
tas,3,185,0,14.13,14.56,35.48,10.7,8.021
tas,3,185,1,39.31,55.56,38.6,22.24,16.68
tas,3,185,2,95.83,136.5,34.1,44.41,33.31
tas,3,185,3,0.04679,0.665,34.73,5.906,4.43
tas,3,190,0,14.79,15.3,35.35,10.91,8.18
tas,3,190,1,40.45,57.17,38.1,22.62,16.97
tas,3,190,2,98.7,140.5,34.6,45.64,34.23
tas,3,190,3,0.04786,0.6833,34.85,5.93,4.448
tas,3,195,0,15.32,15.86,35.35,11.09,8.317
tas,3,195,1,41.6,58.78,38.1,23.08,17.31
tas,3,195,2,101.7,144.7,34.73,46.84,35.13
tas,3,195,3,0.04892,0.7019,34.85,5.933,4.45
tas,3,200,0,15.86,16.43,35.35,11.27,8.455
tas,3,200,1,42.74,60.43,38.1,23.54,17.66
tas,3,200,2,104.6,148.8,34.73,48.03,36.02
tas,3,200,3,0.04999,0.7203,34.98,5.958,4.468
tas,3,205,0,16.09,16.56,35.35,11.33,8.5
tas,3,205,1,43.88,62.07,38.1,24.01,18.01
tas,3,205,2,107.4,152.7,34.35,49.06,36.8
tas,3,205,3,0.5767,1.499,35.48,6.258,4.694
tas,3,210,0,16.31,16.7,35.35,11.39,8.545
tas,3,210,1,45.02,63.71,38.1,24.47,18.35
tas,3,210,2,110.2,156.5,34.48,50.19,37.64
tas,3,210,3,1.103,2.278,35.48,6.476,4.857
tas,3,215,0,16.55,16.91,35.48,11.49,8.617
tas,3,215,1,46.72,66.14,38.6,25.24,18.93
tas,3,215,2,112.4,159.6,34.1,51,38.25
tas,3,215,3,1.63,3.057,35.48,6.694,5.02
tas,3,220,0,16.81,17.16,35.48,11.57,8.68
tas,3,220,1,48.41,68.57,38.6,25.93,19.45
tas,3,220,2,114.6,162.6,34.1,51.89,38.91
tas,3,220,3,2.157,3.835,35.6,6.932,5.199
tas,3,225,0,17.07,17.42,35.6,11.68,8.761
tas,3,225,1,50.09,70.91,38.6,26.6,19.95
tas,3,225,2,116.8,165.7,34.1,52.77,39.58
tas,3,225,3,2.684,4.613,35.6,7.149,5.362
tas,3,230,0,17.34,17.67,35.73,11.79,8.842
tas,3,230,1,52.35,74.02,39.1,27.58,20.68
tas,3,230,2,118.5,168,33.6,53.35,40.01
tas,3,230,3,3.21,5.389,35.6,7.367,5.525
tas,3,235,0,17.62,17.96,35.85,11.9,8.929
tas,3,235,1,54.6,77.14,39.1,28.47,21.35
tas,3,235,2,120.1,170.3,33.6,54,40.5
tas,3,235,3,3.737,6.165,35.6,7.584,5.688
tas,3,240,0,17.91,18.24,35.85,12,9
tas,3,240,1,56.29,79.47,38.6,29.06,21.8
tas,3,240,2,122.4,173.2,34.1,54.95,41.21
tas,3,240,3,4.263,6.942,35.6,7.801,5.851
tas,3,245,0,18.18,18.5,35.85,12.09,9.066
tas,3,245,1,57.99,81.88,38.6,29.75,22.31
tas,3,245,2,125.2,177,34.6,56.12,42.09
tas,3,245,3,4.264,6.959,35.1,7.721,5.79
tas,3,250,0,18.44,18.76,35.85,12.18,9.131
tas,3,250,1,59.69,84.3,38.6,30.43,22.82
tas,3,250,2,128,180.7,34.6,57.21,42.9
tas,3,250,3,4.265,6.978,35.1,7.724,5.793
tas,3,255,0,18.7,18.93,35.73,12.23,9.17
tas,3,255,1,60.83,85.92,38.1,30.81,23.11
tas,3,255,2,131.3,185.1,35.1,58.59,43.94
tas,3,255,3,4.266,6.997,35.1,7.727,5.795
tas,3,260,0,18.94,19.08,35.73,12.29,9.218
tas,3,260,1,61.42,86.79,37.6,30.97,23.23
tas,3,260,2,135.3,190.3,35.6,60.2,45.15
tas,3,260,3,4.268,7.017,35.1,7.731,5.798
tas,3,265,0,19.16,19.2,35.73,12.35,9.261
tas,3,265,1,62,87.65,37.6,31.21,23.41
tas,3,265,2,139.2,195.5,35.6,61.72,46.29
tas,3,265,3,4.269,7.038,35.1,7.735,5.801
tas,3,270,0,19.39,19.33,35.6,12.39,9.29
tas,3,270,1,62.02,87.75,37.1,31.14,23.36
tas,3,270,2,143.7,201.4,36.1,63.54,47.66
tas,3,270,3,4.27,7.059,35.1,7.738,5.804
tas,3,275,0,19.67,19.54,35.6,12.47,9.351
tas,3,275,1,62.05,87.94,37.1,31.18,23.39
tas,3,275,2,148.2,207.3,36.1,65.26,48.94
tas,3,275,3,4.271,7.08,35.1,7.742,5.806
tas,3,280,0,19.95,19.75,35.6,12.55,9.412
tas,3,280,1,62.64,88.88,37.6,31.52,23.64
tas,3,280,2,152,212.4,35.73,66.69,50.02
tas,3,280,3,4.272,7.1,35.1,7.745,5.809
tas,3,285,0,20.57,20.43,35.6,12.77,9.575
tas,3,285,1,63.23,89.74,37.6,31.76,23.82
tas,3,285,2,155.4,216.7,35.35,67.91,50.93
tas,3,285,3,4.467,7.376,35.6,7.907,5.93
tas,3,290,0,21.19,21.1,35.6,12.98,9.737
tas,3,290,1,63.81,90.6,37.6,32,24
tas,3,290,2,158.7,221.1,35.35,69.18,51.89
tas,3,290,3,4.663,7.651,35.6,7.986,5.989
tas,3,295,0,21.81,21.78,35.73,13.22,9.915
tas,3,295,1,64.96,92.22,38.1,32.55,24.41
tas,3,295,2,161.4,224.7,34.98,70.18,52.64
tas,3,295,3,4.858,7.925,35.6,8.064,6.048
tas,3,300,0,22.46,22.48,35.73,13.44,10.08
tas,3,300,1,66.11,93.84,38.1,33.01,24.76
tas,3,300,2,164.1,228.3,34.98,71.23,53.42
tas,3,300,3,5.053,8.199,35.6,8.142,6.107
tas,3,305,0,23.1,23.18,35.73,13.67,10.25
tas,3,305,1,67.82,96.25,38.6,33.78,25.33
tas,3,305,2,166.2,231.2,34.6,72,54
tas,3,305,3,5.248,8.473,35.6,8.22,6.165
tas,3,310,0,23.75,23.88,35.85,13.91,10.44
tas,3,310,1,69.54,98.73,38.6,34.48,25.86
tas,3,310,2,168.4,234,34.6,72.82,54.62
tas,3,310,3,5.443,8.748,35.6,8.299,6.224
tas,3,315,0,24.31,24.48,35.85,14.11,10.58
tas,3,315,1,71.25,101.1,38.6,35.16,26.37
tas,3,315,2,170.6,237,34.6,73.69,55.27
tas,3,315,3,5.639,9.024,35.6,8.377,6.283
tas,3,320,0,24.88,25.08,35.85,14.3,10.73
tas,3,320,1,72.39,102.8,38.1,35.54,26.66
tas,3,320,2,173.3,240.7,34.98,74.83,56.13
tas,3,320,3,5.834,9.301,35.6,8.456,6.342
tas,3,325,0,25.09,25.21,35.85,14.36,10.77
tas,3,325,1,73.53,104.4,38.1,36.01,27
tas,3,325,2,176.5,244.8,35.23,76.08,57.06
tas,3,325,3,5.835,9.321,35.1,8.376,6.282
tas,3,330,0,25.31,25.33,35.98,14.44,10.83
tas,3,330,1,75.21,106.8,38.6,36.77,27.58
tas,3,330,2,179,248.2,34.73,76.99,57.74
tas,3,330,3,5.836,9.341,35.1,8.38,6.285
tas,3,335,0,25.53,25.47,35.98,14.49,10.87
tas,3,335,1,76.33,108.4,38.1,37.14,27.86
tas,3,335,2,182.1,252.3,35.1,78.26,58.69
tas,3,335,3,5.837,9.362,35.1,8.383,6.287
tas,3,340,0,25.72,25.57,35.98,14.55,10.91
tas,3,340,1,77.47,110.1,38.1,37.62,28.21
tas,3,340,2,185.2,256.5,35.1,79.47,59.6
tas,3,340,3,5.838,9.384,35.1,8.387,6.29
tas,3,345,0,25.92,25.69,35.98,14.6,10.95
tas,3,345,1,78.04,111.1,37.6,37.79,28.34
tas,3,345,2,188.8,261.5,35.48,80.97,60.73
tas,3,345,3,5.84,9.406,35.1,8.391,6.293
tas,3,350,0,26.12,25.79,35.98,14.65,10.99
tas,3,350,1,78.6,111.9,37.6,38.02,28.52
tas,3,350,2,192.4,266.5,35.48,82.4,61.8
tas,3,350,3,5.841,9.428,35.1,8.395,6.296
tas,3,355,0,26.31,25.89,35.98,14.7,11.02
tas,3,355,1,79.16,112.8,37.6,38.26,28.69
tas,3,355,2,196,271.6,35.48,83.84,62.88
tas,3,355,3,5.842,9.45,35.1,8.399,6.299
tas,3,360,0,26.51,26,35.98,14.75,11.06
tas,3,360,1,79.73,113.6,37.6,38.49,28.87
tas,3,360,2,199.5,276.7,35.48,85.27,63.95
tas,3,360,3,5.844,9.471,35.1,8.403,6.302
tas,3,365,0,26.71,26.1,36.1,14.82,11.11
tas,3,365,1,80.29,114.5,37.6,38.73,29.04
tas,3,365,2,203.2,282.1,35.6,86.82,65.12
tas,3,365,3,5.845,9.493,35.1,8.406,6.305
tas,3,370,0,26.92,26.26,36.1,14.88,11.16
tas,3,370,1,80.3,114.6,37.1,38.66,29
tas,3,370,2,207.5,288.4,36.1,88.66,66.5
tas,3,370,3,5.852,9.558,35.1,8.418,6.314
tas,3,375,0,27.12,26.4,36.1,14.94,11.2
tas,3,375,1,80.32,114.7,37.1,38.68,29.01
tas,3,375,2,211.8,294.6,36.1,90.42,67.82
tas,3,375,3,5.859,9.622,35.1,8.43,6.323
tas,3,380,0,27.33,26.54,36.1,15,11.25
tas,3,380,1,80.32,114.7,37.1,38.68,29.01
tas,3,380,2,216.2,300.8,36.1,92.18,69.14
tas,3,380,3,5.865,9.685,35.1,8.442,6.331
tas,3,385,0,27.53,26.68,36.1,15.05,11.29
tas,3,385,1,80.89,115.5,37.6,38.99,29.24
tas,3,385,2,220,306.3,35.73,93.67,70.25
tas,3,385,3,5.872,9.748,35.1,8.453,6.34
tas,3,390,0,27.76,26.85,36.1,15.12,11.34
tas,3,390,1,82,117,38.1,39.52,29.64
tas,3,390,2,223.3,311,35.35,94.93,71.2
tas,3,390,3,5.878,9.81,35.1,8.465,6.349
tas,3,395,0,28.01,27.06,36.1,15.19,11.4
tas,3,395,1,83.11,118.5,38.1,39.96,29.97
tas,3,395,2,226.5,315.6,35.35,96.25,72.19
tas,3,395,3,5.885,9.872,35.1,8.476,6.357
tas,3,400,0,28.26,27.27,36.1,15.27,11.45
tas,3,400,1,84.23,120.1,38.1,40.41,30.31
tas,3,400,2,229.8,320.3,35.35,97.57,73.18
tas,3,400,3,5.891,9.934,35.1,8.488,6.366
tas,3,405,0,28.51,27.48,36.1,15.35,11.51
tas,3,405,1,85.36,121.7,38.1,40.87,30.65
tas,3,405,2,233.1,325,35.35,98.9,74.17
tas,3,405,3,5.898,9.997,35.1,8.499,6.374
tas,3,410,0,28.75,27.64,36.1,15.42,11.56
tas,3,410,1,87.04,124.1,38.6,41.63,31.22
tas,3,410,2,235.8,328.8,34.98,99.94,74.95
tas,3,410,3,5.899,10.02,35.1,8.503,6.377
tas,3,415,0,29.33,28.27,36.1,15.62,11.71
tas,3,415,1,88.93,126.8,39.1,42.48,31.86
tas,3,415,2,238,331.9,34.6,100.8,75.57
tas,3,415,3,5.9,10.04,35.1,8.506,6.38
tas,3,420,0,29.93,28.93,36.1,15.83,11.87
tas,3,420,1,91.36,130.3,39.6,43.54,32.65
tas,3,420,2,239.7,334.2,34.23,101.4,76.02
tas,3,420,3,5.901,10.06,35.1,8.51,6.382
tas,3,425,0,30.73,29.88,36.1,16.12,12.09
tas,3,425,1,93.23,132.9,39.1,44.21,33.16
tas,3,425,2,241.7,337.1,34.6,102.2,76.66
tas,3,425,3,5.902,10.08,35.1,8.513,6.385
tas,3,430,0,31.5,30.79,36.23,16.42,12.32
tas,3,430,1,95.11,135.6,39.1,44.98,33.73
tas,3,430,2,243.7,340,34.6,103,77.28
tas,3,430,3,5.904,10.1,35.1,8.517,6.388
tas,3,435,0,32.39,31.86,36.35,16.77,12.57
tas,3,435,1,97.42,138.9,39.6,45.99,34.5
tas,3,435,2,245.1,342.1,34.23,103.6,77.68
tas,3,435,3,5.905,10.12,35.1,8.52,6.39
tas,3,440,0,33.28,32.93,36.35,17.09,12.82
tas,3,440,1,99.71,142.2,39.6,46.91,35.18
tas,3,440,2,246.6,344.3,34.23,104.2,78.14
tas,3,440,3,5.906,10.13,35.1,8.523,6.393
tas,3,445,0,34.16,34,36.35,17.42,13.06
tas,3,445,1,102,145.4,39.6,47.83,35.87
tas,3,445,2,248.1,346.4,34.23,104.8,78.59
tas,3,445,3,5.907,10.15,35.1,8.527,6.395
tas,3,450,0,35.05,35.07,36.35,17.75,13.31
tas,3,450,1,103.7,147.8,39.1,48.44,36.33
tas,3,450,2,250.1,349.3,34.6,105.7,79.25
tas,3,450,3,5.908,10.17,35.1,8.53,6.398
tas,3,455,0,35.61,35.68,36.35,17.94,13.46
tas,3,455,1,105.3,150,38.6,48.97,36.73
tas,3,455,2,252.6,353,34.98,106.8,80.08
tas,3,455,3,5.909,10.19,35.1,8.533,6.4
tas,3,460,0,36.15,36.33,36.73,18.2,13.65
tas,3,460,1,106.8,152.1,38.6,49.6,37.2
tas,3,460,2,255.2,356.7,34.98,107.8,80.86
tas,3,460,3,5.91,10.21,35.1,8.537,6.402
tas,3,465,0,36.57,36.81,36.73,18.35,13.76
tas,3,465,1,108.4,154.3,38.6,50.22,37.67
tas,3,465,2,257.9,360.6,34.98,108.9,81.68
tas,3,465,3,5.911,10.23,35.1,8.54,6.405
tas,3,470,0,37,37.3,36.6,18.48,13.86
tas,3,470,1,109.4,155.7,38.1,50.54,37.9
tas,3,470,2,261.1,365.1,35.35,110.3,82.7
tas,3,470,3,5.912,10.25,35.1,8.543,6.408
tas,3,475,0,37.29,37.59,36.6,18.58,13.94
tas,3,475,1,110.6,157.3,38.1,50.99,38.24
tas,3,475,2,264.4,369.7,35.35,111.6,83.67
tas,3,475,3,5.914,10.27,35.1,8.547,6.41
tas,3,480,0,37.57,37.88,36.73,18.7,14.02
tas,3,480,1,112.3,159.6,38.73,51.77,38.83
tas,3,480,2,267.1,373.4,34.98,112.6,84.43
tas,3,480,3,5.915,10.28,35.1,8.55,6.412
tas,3,485,0,37.86,38.17,36.73,18.79,14.09
tas,3,485,1,114,161.9,38.73,52.44,39.33
tas,3,485,2,269.8,377.2,34.98,113.7,85.24
tas,3,485,3,5.916,10.3,35.1,8.553,6.414
tas,3,490,0,38.15,38.45,36.85,18.91,14.18
tas,3,490,1,116.3,165,39.23,53.42,40.07
tas,3,490,2,271.9,380.2,34.6,114.4,85.83
tas,3,490,3,5.917,10.32,35.1,8.555,6.417
tas,3,495,0,38.46,38.85,36.85,19.03,14.27
tas,3,495,1,118.6,168.1,39.23,54.32,40.74
tas,3,495,2,274,383.1,34.6,115.3,86.47
tas,3,495,3,5.918,10.33,35.1,8.558,6.419
tas,3,500,0,38.76,39.16,36.48,19.07,14.3
tas,3,500,1,120.4,170.5,38.73,54.95,41.21
tas,3,500,2,276.6,386.6,34.98,116.4,87.28
tas,3,500,3,5.919,10.35,35.1,8.561,6.421
tas,3,505,0,38.99,39.36,36.6,19.16,14.37
tas,3,505,1,122.8,173.8,39.35,55.99,41.99
tas,3,505,2,278.7,389.5,34.6,117.1,87.85
tas,3,505,3,5.92,10.37,35.1,8.564,6.423
tas,3,510,0,39.31,39.69,36.73,19.29,14.47
tas,3,510,1,125.6,177.7,39.85,57.19,42.89
tas,3,510,2,280.3,391.6,34.23,117.7,88.26
tas,3,510,3,5.921,10.38,35.1,8.567,6.425
tas,3,515,0,40,40.55,36.73,19.55,14.66
tas,3,515,1,128,181,39.85,58.15,43.61
tas,3,515,2,281.8,393.8,34.23,118.3,88.72
tas,3,515,3,5.922,10.4,35.1,8.57,6.428
tas,3,520,0,40.88,41.7,36.6,19.86,14.9
tas,3,520,1,129.9,183.6,39.23,58.79,44.09
tas,3,520,2,283.7,396.4,34.6,119.1,89.33
tas,3,520,3,5.923,10.42,35.1,8.574,6.43
tas,3,525,0,41.76,42.84,36.6,20.2,15.15
tas,3,525,1,131.8,186.3,39.23,59.55,44.66
tas,3,525,2,285.6,399,34.6,119.9,89.89
tas,3,525,3,5.924,10.44,35.1,8.578,6.433
tas,3,530,0,42.64,43.99,36.6,20.54,15.4
tas,3,530,1,133.7,189,39.35,60.34,45.25
tas,3,530,2,287.4,401.6,34.6,120.6,90.46
tas,3,530,3,5.926,10.46,35.1,8.581,6.436
tas,3,535,0,43.5,45.04,36.6,20.86,15.64
tas,3,535,1,135.6,191.7,39.35,61.1,45.83
tas,3,535,2,289.4,404.3,34.6,121.4,91.03
tas,3,535,3,5.927,10.48,35.1,8.585,6.439
tas,3,540,0,44.36,46.09,36.6,21.18,15.88
tas,3,540,1,137.3,194.3,39.35,61.82,46.37
tas,3,540,2,291.4,407.1,34.6,122.2,91.63
tas,3,540,3,5.928,10.5,35.1,8.588,6.441
tas,3,545,0,45.23,47.14,36.48,21.47,16.1
tas,3,545,1,138.5,196,38.73,62.22,46.66
tas,3,545,2,294,410.6,34.98,123.3,92.45
tas,3,545,3,5.929,10.52,35.1,8.592,6.444
tas,3,550,0,45.99,48.05,36.48,21.75,16.32
tas,3,550,1,139.9,197.9,38.85,62.77,47.08
tas,3,550,2,296.6,414.2,34.98,124.3,93.22
tas,3,550,3,5.93,10.55,35.1,8.596,6.447
tas,3,555,0,46.45,48.52,36.35,21.89,16.42
tas,3,555,1,141,199.7,38.35,63.18,47.38
tas,3,555,2,299.7,418.4,35.35,125.6,94.18
tas,3,555,3,5.934,10.57,35.1,8.6,6.45
tas,3,560,0,46.72,48.71,36.48,21.98,16.49
tas,3,560,1,142.7,202.2,38.98,63.98,47.99
tas,3,560,2,302.4,422.2,34.98,126.6,94.95
tas,3,560,3,5.938,10.59,35.1,8.604,6.453
tas,3,565,0,47.31,49.33,36.6,22.21,16.65
tas,3,565,1,144.7,204.9,39.48,64.84,48.63
tas,3,565,2,304.6,425.1,34.6,127.4,95.55
tas,3,565,3,5.941,10.61,35.1,8.608,6.456
tas,3,570,0,47.95,50.02,36.48,22.41,16.81
tas,3,570,1,146.1,206.8,38.85,65.29,48.97
tas,3,570,2,307.4,428.8,34.98,128.5,96.39
tas,3,570,3,5.945,10.63,35.1,8.612,6.459
tas,3,575,0,48.59,50.71,36.48,22.63,16.97
tas,3,575,1,147.5,208.7,38.85,65.84,49.38
tas,3,575,2,310.1,432.4,34.98,129.6,97.18
tas,3,575,3,5.949,10.65,35.1,8.616,6.462
tas,3,580,0,49.22,51.4,36.48,22.85,17.14
tas,3,580,1,148.9,210.6,38.85,66.39,49.79
tas,3,580,2,312.8,436,34.98,130.6,97.97
tas,3,580,3,5.953,10.67,35.1,8.62,6.465
tas,3,585,0,49.87,52.17,36.48,23.09,17.31
tas,3,585,1,150.3,212.5,38.85,66.94,50.2
tas,3,585,2,315.5,439.6,34.98,131.7,98.76
tas,3,585,3,5.956,10.69,35.1,8.624,6.468
tas,3,590,0,50.52,52.94,36.35,23.3,17.48
tas,3,590,1,151.1,213.7,38.23,67.16,50.37
tas,3,590,2,318.8,443.9,35.35,133,99.76
tas,3,590,3,5.96,10.71,35.1,8.628,6.471
tas,3,595,0,51.1,53.63,36.35,23.51,17.63
tas,3,595,1,151.9,214.7,38.23,67.47,50.6
tas,3,595,2,322.2,448.3,35.35,134.3,100.7
tas,3,595,3,5.961,10.73,35.1,8.632,6.474
tas,3,600,0,51.68,54.32,36.23,23.7,17.78
tas,3,600,1,152.1,215.1,37.6,67.46,50.59
tas,3,600,2,326.1,453.4,35.73,135.9,101.9
tas,3,600,3,5.962,10.75,35.1,8.636,6.477
tas,3,605,0,51.95,54.57,36.1,23.77,17.83
tas,3,605,1,152.1,215.1,37.1,67.38,50.53
tas,3,605,2,330.5,459.3,36.1,137.7,103.2
tas,3,605,3,5.964,10.78,35.1,8.64,6.48
tas,3,610,0,52.15,54.75,36.23,23.86,17.89
tas,3,610,1,152.7,215.8,37.73,67.71,50.78
tas,3,610,2,334.5,464.5,35.73,139.1,104.3
tas,3,610,3,5.965,10.8,35.1,8.644,6.483
tas,3,615,0,52.44,55.11,36.23,23.96,17.97
tas,3,615,1,153.3,216.6,37.98,67.97,50.98
tas,3,615,2,338.3,469.7,35.73,140.6,105.5
tas,3,615,3,5.966,10.82,35.23,8.669,6.502
tas,3,620,0,52.73,55.47,36.35,24.09,18.07
tas,3,620,1,154.4,218.2,38.6,68.53,51.39
tas,3,620,2,341.6,474,35.35,141.8,106.4
tas,3,620,3,5.968,10.84,35.23,8.673,6.505
tas,3,625,0,53.09,55.87,36.35,24.22,18.16
tas,3,625,1,155.5,219.7,38.6,68.97,51.73
tas,3,625,2,344.8,478.3,35.35,143.1,107.3
tas,3,625,3,5.97,10.87,35.23,8.677,6.508
tas,3,630,0,53.45,56.26,36.35,24.34,18.26
tas,3,630,1,156.7,221.3,38.6,69.42,52.07
tas,3,630,2,348,482.6,35.35,144.3,108.2
tas,3,630,3,5.971,10.89,35.23,8.681,6.511
tas,3,635,0,53.8,56.66,36.35,24.47,18.35
tas,3,635,1,157.8,222.8,38.6,69.87,52.4
tas,3,635,2,351.2,486.8,35.35,145.6,109.2
tas,3,635,3,5.973,10.91,35.23,8.685,6.514
tas,3,640,0,54.16,57.05,36.1,24.55,18.41
tas,3,640,1,159.3,224.9,38.35,70.42,52.82
tas,3,640,2,353.8,490.4,34.73,146.5,109.9
tas,3,640,3,5.974,10.93,35.1,8.668,6.501
tas,3,645,0,54.56,57.47,36.1,24.69,18.52
tas,3,645,1,160.8,226.9,38.35,71.02,53.26
tas,3,645,2,356.3,493.8,34.73,147.5,110.6
tas,3,645,3,5.976,10.96,35.1,8.672,6.504
tas,3,650,0,54.96,57.91,35.98,24.81,18.61
tas,3,650,1,162.2,228.8,37.98,71.5,53.63
tas,3,650,2,359,497.5,35.1,148.6,111.4
tas,3,650,3,5.977,10.98,35.1,8.676,6.507
tas,3,655,0,55.29,58.15,35.98,24.9,18.68
tas,3,655,1,164.1,231.5,38.35,72.33,54.25
tas,3,655,2,361.2,500.5,34.73,149.4,112
tas,3,655,3,5.979,11,34.98,8.659,6.494
tas,3,660,0,55.7,58.53,35.98,25.03,18.78
tas,3,660,1,165.9,234.1,38.23,73.04,54.78
tas,3,660,2,363.3,503.5,34.73,150.3,112.7
tas,3,660,3,5.98,11.02,34.98,8.662,6.496
tas,3,665,0,56.41,59.38,35.98,25.29,18.97
tas,3,665,1,167.7,236.6,38.23,73.77,55.32
tas,3,665,2,365.2,506,34.73,151,113.2
tas,3,665,3,5.981,11.03,34.98,8.665,6.499
tas,3,670,0,57.23,60.37,35.98,25.6,19.2
tas,3,670,1,169.6,239.3,38.23,74.53,55.9
tas,3,670,2,366.8,508.3,34.73,151.6,113.7
tas,3,670,3,5.982,11.05,34.98,8.668,6.501
tas,3,675,0,58.05,61.37,36.1,25.92,19.44
tas,3,675,1,172.1,242.8,38.85,75.63,56.72
tas,3,675,2,367.8,509.9,34.35,152,114
tas,3,675,3,5.983,11.07,34.98,8.671,6.503
tas,3,680,0,59,62.55,36.35,26.32,19.74
tas,3,680,1,174.1,245.9,39.1,76.53,57.39
tas,3,680,2,369.2,512,34.98,152.7,114.5
tas,3,680,3,5.989,11.13,35.1,8.703,6.527
tas,3,685,0,59.91,63.69,36.48,26.68,20.01
tas,3,685,1,176.8,249.8,39.73,77.71,58.28
tas,3,685,2,370.2,513.5,34.6,153.1,114.8
tas,3,685,3,5.996,11.18,35.1,8.713,6.535
tas,3,690,0,60.91,64.97,36.6,27.08,20.31
tas,3,690,1,179.4,253.7,40.1,78.86,59.14
tas,3,690,2,371.1,514.7,34.23,153.3,115
tas,3,690,3,6.002,11.24,35.1,8.724,6.543
tas,3,695,0,62.21,66.7,36.73,27.61,20.7
tas,3,695,1,181.7,257.1,40.1,79.82,59.87
tas,3,695,2,372,516,34.23,153.7,115.3
tas,3,695,3,6.009,11.3,35.1,8.735,6.551
tas,3,700,0,63.55,68.47,36.6,28.1,21.08
tas,3,700,1,183.6,259.9,39.6,80.52,60.39
